# mHc, mA, xsec
70, 15, 0.729090849318239
70, 16, 0.6800546286501892
70, 17, 0.63676165154398
70, 18, 0.5972240302368945
70, 19, 0.5603105902330902
70, 20, 0.525357682135936
70, 21, 0.491971815620023
70, 22, 0.45992195867121416
70, 23, 0.42907731802923776
70, 24, 0.39936973799900344
70, 25, 0.37077009431574454
70, 26, 0.3432730675936891
70, 27, 0.31688706653000104
70, 28, 0.2916274726394773
70, 29, 0.26751204662982625
70, 30, 0.24455780821991507
70, 31, 0.2227789261943383
70, 32, 0.20218532479346624
70, 33, 0.1827817911516223
70, 34, 0.16456747261379367
70, 35, 0.14753563628059788
70, 36, 0.13167363604149818
70, 37, 0.11696304084931876
70, 38, 0.10337987573028509
70, 39, 0.0908949510645291
70, 40, 0.07947426251651081
70, 41, 0.06907943692829117
70, 42, 0.059668216958564314
70, 43, 0.05119496848143275
70, 44, 0.0436112049210819
70, 45, 0.03686611883420108
70, 46, 0.030907116144172436
70, 47, 0.025680343932770636
70, 48, 0.021131212158307152
70, 49, 0.017204899997508162
70, 50, 0.013846845808882192
70, 51, 0.01100321643733933
70, 52, 0.00862135259391556
70, 53, 0.006650187649749344
70, 54, 0.005040636117135443
70, 55, 0.003745950038629554
70, 56, 0.002722039548884101
70, 57, 0.001927755399656128
70, 58, 0.0013251301134273657
70, 59, 0.0008795747429027925
70, 60, 0.0005600280613671755
70, 61, 0.00033905456442879763
70, 62, 0.00019288757296501206
70, 63, 0.00010141328298877832
70, 64, 4.809137540905963e-05
70, 65, 1.9807334264813506e-05
71, 15, 0.7758546454501106
71, 16, 0.7243986919453527
71, 17, 0.6790221667060777
71, 18, 0.6376118695090953
71, 19, 0.5989628030336713
71, 20, 0.5623658935264103
71, 21, 0.5273989292536407
71, 22, 0.49381248344277207
71, 23, 0.46146402735997494
71, 24, 0.4302780852490918
71, 25, 0.40022124827316713
71, 26, 0.37128601269505723
71, 27, 0.3434800941096516
71, 28, 0.3168192501752247
71, 29, 0.2913223718012987
71, 30, 0.26700816090564605
71, 31, 0.24389283632579584
71, 32, 0.2219886208399685
