type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
1,4,80,10,1,1,0,6.83523526e-02,1.40653862e+00,5.10221039e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,5.25845679e-04,7.97116043e-06,1.21052200e-06,4.57827944e-09,1.14415652e-06,1.45032350e-07,1.04841904e-05
1,4,80,11,1,1,0,6.83523526e-02,1.40653862e+00,4.89497192e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,5.05121833e-04,1.36898489e-05,1.34817230e-06,5.03630261e-09,1.22429416e-06,1.37605779e-07,1.64142776e-05
1,4,80,12,1,1,0,6.83523526e-02,1.40653862e+00,4.68679157e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,4.84303797e-04,1.75691890e-05,1.48435742e-06,5.49431029e-09,1.30200722e-06,1.54619296e-07,2.05255608e-05
1,4,80,13,1,1,0,6.83523526e-02,1.40653862e+00,4.47883700e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,4.63508340e-04,2.07061605e-05,1.61944702e-06,5.95230604e-09,1.37774058e-06,1.83743754e-07,2.39035068e-05
1,4,80,14,1,1,0,6.83523526e-02,1.40653862e+00,4.27210877e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,4.42835518e-04,2.34219638e-05,1.75369431e-06,6.41029243e-09,1.45181279e-06,2.21397772e-07,2.68663075e-05
1,4,80,15,1,1,0,6.83523526e-02,1.40653862e+00,4.06746640e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,4.22371281e-04,2.58629306e-05,1.88727903e-06,6.86827132e-09,1.52446093e-06,2.66033257e-07,2.95591645e-05
1,4,80,16,1,1,0,6.83523526e-02,1.40653862e+00,3.86564889e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,4.02189529e-04,2.81095623e-05,2.02033261e-06,7.32624413e-09,1.59586699e-06,3.16869502e-07,3.20621125e-05
1,4,80,17,1,1,0,6.83523526e-02,1.40653862e+00,3.66729117e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,3.82353758e-04,3.02112575e-05,2.15295354e-06,7.78421192e-09,1.66617446e-06,3.73484382e-07,3.44243707e-05
1,4,80,18,1,1,0,6.83523526e-02,1.40653862e+00,3.47293753e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,3.62918393e-04,3.22006077e-05,2.28521713e-06,8.24217554e-09,1.73549891e-06,4.35646056e-07,3.66784905e-05
1,4,80,19,1,1,0,6.83523526e-02,1.40653862e+00,3.28305261e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,3.43929902e-04,3.41002669e-05,2.41718206e-06,8.70013563e-09,1.80393524e-06,5.03232795e-07,3.88471584e-05
1,4,80,20,1,1,0,6.83523526e-02,1.40653862e+00,3.09803068e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,3.25427708e-04,3.59266189e-05,2.54889470e-06,9.15809274e-09,1.87156258e-06,5.76190769e-07,4.09468304e-05
1,4,80,21,1,1,0,6.83523526e-02,1.40653862e+00,2.91820335e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,3.07444976e-04,3.76918907e-05,2.68039225e-06,9.61604729e-09,1.93844787e-06,6.54510141e-07,4.29898284e-05
1,4,80,22,1,1,0,6.83523526e-02,1.40653862e+00,2.74384629e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,2.90009270e-04,3.94054433e-05,2.81170489e-06,1.00739996e-08,2.00464839e-06,7.38210733e-07,4.49856212e-05
1,4,80,23,1,1,0,6.83523526e-02,1.40653862e+00,2.57518488e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,2.73143128e-04,4.10745984e-05,2.94285737e-06,1.05319500e-08,2.07021367e-06,8.27333031e-07,4.69416459e-05
1,4,80,24,1,1,0,6.83523526e-02,1.40653862e+00,2.41239919e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,2.56864559e-04,4.27051877e-05,3.07387019e-06,1.09898987e-08,2.13518697e-06,9.21932330e-07,4.88638536e-05
1,4,80,25,1,1,0,6.83523526e-02,1.40653862e+00,2.25562833e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,2.41187474e-04,4.43019291e-05,3.20476048e-06,1.14478460e-08,2.19960635e-06,1.02207480e-06,5.07570843e-05
1,4,80,26,1,1,0,6.83523526e-02,1.40653862e+00,2.10497430e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,2.26122070e-04,4.58686925e-05,3.33554266e-06,1.19057919e-08,2.26350554e-06,1.12783477e-06,5.26253305e-05
1,4,80,27,1,1,0,6.83523526e-02,1.40653862e+00,1.96050534e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,2.11675175e-04,4.74086902e-05,3.46622897e-06,1.23637367e-08,2.32691466e-06,1.23929280e-06,5.44719281e-05
1,4,80,28,1,1,0,6.83523526e-02,1.40653862e+00,1.82225904e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.97850544e-04,4.89246181e-05,3.59682987e-06,1.28216804e-08,2.38986071e-06,1.35653432e-06,5.62996963e-05
1,4,80,29,1,1,0,6.83523526e-02,1.40653862e+00,1.69024503e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.84649144e-04,5.04187601e-05,3.72735432e-06,1.32796232e-08,2.45236808e-06,1.47964861e-06,5.81110421e-05
1,4,80,30,1,1,0,6.83523526e-02,1.40653862e+00,1.56444753e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.72069393e-04,5.18930684e-05,3.85781009e-06,1.37375651e-08,2.51445887e-06,1.60872801e-06,5.99080403e-05
1,4,80,31,1,1,0,6.83523526e-02,1.40653862e+00,1.44482754e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.60107395e-04,5.33492247e-05,3.98820392e-06,1.41955063e-08,2.57615321e-06,1.74386743e-06,6.16924947e-05
1,4,80,32,1,1,0,6.83523526e-02,1.40653862e+00,1.33132501e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.48757141e-04,5.47886883e-05,4.11854169e-06,1.46534468e-08,2.63746950e-06,1.88516384e-06,6.34659864e-05
1,4,80,33,1,1,0,6.83523526e-02,1.40653862e+00,1.22386067e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.38010707e-04,5.62127338e-05,4.24882856e-06,1.51113867e-08,2.69842462e-06,2.03271597e-06,6.52299110e-05
1,4,80,34,1,1,0,6.83523526e-02,1.40653862e+00,1.12233788e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.27858429e-04,5.76224812e-05,4.37906907e-06,1.55693260e-08,2.75903411e-06,2.18662404e-06,6.69855094e-05
1,4,80,35,1,1,0,6.83523526e-02,1.40653862e+00,1.02664426e-04,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.18289066e-04,5.90189205e-05,4.50926725e-06,1.60272648e-08,2.81931234e-06,2.34698957e-06,6.87338918e-05
1,4,80,36,1,1,0,6.83523526e-02,1.40653862e+00,9.36653220e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.09289963e-04,6.04029311e-05,4.63942665e-06,1.64852031e-08,2.87927259e-06,2.51391523e-06,7.04760574e-05
1,4,80,37,1,1,0,6.83523526e-02,1.40653862e+00,8.52225450e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,1.00847186e-04,6.17752978e-05,4.76955044e-06,1.69431410e-08,2.93892721e-06,2.68750466e-06,7.22129108e-05
1,4,80,38,1,1,0,6.83523526e-02,1.40653862e+00,7.73210270e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,9.29456676e-05,6.31367245e-05,4.89964148e-06,1.74010785e-08,2.99828771e-06,2.86786243e-06,7.39452751e-05
1,4,80,39,1,1,0,6.83523526e-02,1.40653862e+00,6.99446936e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,8.55693342e-05,6.44878450e-05,5.02970229e-06,1.78590156e-08,3.05736480e-06,3.05509395e-06,7.56739030e-05
1,4,80,40,1,1,0,6.83523526e-02,1.40653862e+00,6.30765875e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,7.87012281e-05,6.58292322e-05,5.15973516e-06,1.83169523e-08,3.11616853e-06,3.24930537e-06,7.73994862e-05
1,4,80,41,1,1,0,6.83523526e-02,1.40653862e+00,5.66989856e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,7.23236262e-05,6.71614057e-05,5.28974216e-06,1.87748888e-08,3.17470829e-06,3.45060356e-06,7.91226634e-05
1,4,80,42,1,1,0,6.83523526e-02,1.40653862e+00,5.07935113e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,6.64181519e-05,6.84848389e-05,5.41972515e-06,1.92328249e-08,3.23299291e-06,3.65909609e-06,8.08440262e-05
1,4,80,43,1,1,0,6.83523526e-02,1.40653862e+00,4.53412418e-05,1.03502191e-05,4.78110625e-06,0.00000000e+00,6.09658824e-05,6.97999638e-05,5.54968581e-06,1.96907608e-08,3.29103069e-06,3.87489116e-06,8.25641254e-05
