type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
2,9,80,10,1,0,0,4.05241299e-02,1.37861663e+00,5.10221039e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.42735196e-02,1.05821626e-02,1.56883651e-03,5.93345015e-06,2.26006225e-07,6.02056276e-04,1.27712948e-02
2,9,80,11,1,0,0,4.05241299e-02,1.37861663e+00,4.89497192e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.42527957e-02,1.81562811e-02,1.74723130e-03,6.52704818e-06,2.41835883e-07,6.00979140e-04,2.05241048e-02
2,9,80,12,1,0,0,4.05241299e-02,1.37861663e+00,4.68679157e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.42319777e-02,2.32823080e-02,1.92372721e-03,7.12062613e-06,2.57186612e-07,5.99109303e-04,2.58261149e-02
2,9,80,13,1,0,0,4.05241299e-02,1.37861663e+00,4.47883700e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.42111823e-02,2.74204399e-02,2.09880334e-03,7.71418863e-06,2.72146287e-07,5.96826019e-04,3.01383837e-02
2,9,80,14,1,0,0,4.05241299e-02,1.37861663e+00,4.27210877e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.41905094e-02,3.09985602e-02,2.27278782e-03,8.30773899e-06,2.86777836e-07,5.94259987e-04,3.38892551e-02
2,9,80,15,1,0,0,4.05241299e-02,1.37861663e+00,4.06746640e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.41700452e-02,3.42116224e-02,2.44591362e-03,8.90127963e-06,3.01128084e-07,5.91482290e-04,3.72739878e-02
2,9,80,16,1,0,0,4.05241299e-02,1.37861663e+00,3.86564889e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.41498634e-02,3.71668442e-02,2.61835106e-03,9.49481239e-06,3.15232986e-07,5.88539921e-04,4.04000178e-02
2,9,80,17,1,0,0,4.05241299e-02,1.37861663e+00,3.66729117e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.41300277e-02,3.99299839e-02,2.79022779e-03,1.00883387e-05,3.29120881e-07,5.85467274e-04,4.33332661e-02
2,9,80,18,1,0,0,4.05241299e-02,1.37861663e+00,3.47293753e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.41105923e-02,4.25443975e-02,2.96164141e-03,1.06818595e-05,3.42814600e-07,5.82290996e-04,4.61172138e-02
2,9,80,19,1,0,0,4.05241299e-02,1.37861663e+00,3.28305261e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.40916038e-02,4.50401993e-02,3.13266795e-03,1.12753758e-05,3.56332887e-07,5.79032428e-04,4.87820729e-02
2,9,80,20,1,0,0,4.05241299e-02,1.37861663e+00,3.09803068e-04,1.34138839e-02,5.02406022e-05,0.00000000e+00,1.40731016e-02,4.74391515e-02,3.30336753e-03,1.18688882e-05,3.69691375e-07,5.75709013e-04,5.13496838e-02
