type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
3,3,80,10,1,0,0,1.24481170e-01,1.46275833e+00,5.10221039e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,5.71020563e-04,1.17852256e-03,2.15203910e-06,8.13916344e-09,2.03405603e-06,7.27991031e-05,1.25686330e-03
3,3,80,11,1,0,0,1.24481170e-01,1.46275833e+00,4.89497192e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,5.50296717e-04,2.02185495e-03,2.39675076e-06,8.95342686e-09,2.17652294e-06,7.30043733e-05,2.10087321e-03
3,3,80,12,1,0,0,1.24481170e-01,1.46275833e+00,4.68679157e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,5.29478681e-04,2.59248017e-03,2.63885763e-06,9.76766273e-09,2.31467951e-06,7.28175617e-05,2.67177561e-03
3,3,80,13,1,0,0,1.24481170e-01,1.46275833e+00,4.47883700e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,5.08683224e-04,3.05305978e-03,2.87901693e-06,1.05818774e-08,2.44931658e-06,7.24603400e-05,3.13245527e-03
3,3,80,14,1,0,0,1.24481170e-01,1.46275833e+00,4.27210877e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,4.88010402e-04,3.45126219e-03,3.11767877e-06,1.13960754e-08,2.58100052e-06,7.20011747e-05,3.53065022e-03
3,3,80,15,1,0,0,1.24481170e-01,1.46275833e+00,4.06746640e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,4.67546165e-04,3.80880644e-03,3.35516271e-06,1.22102601e-08,2.71015276e-06,7.14726830e-05,3.88811292e-03
3,3,80,16,1,0,0,1.24481170e-01,1.46275833e+00,3.86564889e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,4.47364413e-04,4.13763691e-03,3.59170242e-06,1.30244340e-08,2.83709688e-06,7.08937429e-05,4.21680728e-03
3,3,80,17,1,0,0,1.24481170e-01,1.46275833e+00,3.66729117e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,4.27528641e-04,4.44507891e-03,3.82747296e-06,1.38385990e-08,2.96208793e-06,7.02766348e-05,4.52407139e-03
3,3,80,18,1,0,0,1.24481170e-01,1.46275833e+00,3.47293753e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,4.08093277e-04,4.73596189e-03,4.06260824e-06,1.46527565e-08,3.08533140e-06,6.96299962e-05,4.81474375e-03
3,3,80,19,1,0,0,1.24481170e-01,1.46275833e+00,3.28305261e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,3.89104786e-04,5.01364006e-03,4.29721255e-06,1.54669078e-08,3.20699599e-06,6.89602463e-05,5.09218530e-03
3,3,80,20,1,0,0,1.24481170e-01,1.46275833e+00,3.09803068e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,3.70602592e-04,5.28053719e-03,4.53136836e-06,1.62810538e-08,3.32722237e-06,6.82723514e-05,5.35882506e-03
3,3,80,21,1,0,0,1.24481170e-01,1.46275833e+00,2.91820335e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,3.52619860e-04,5.53846052e-03,4.76514178e-06,1.70951952e-08,3.44612955e-06,6.75702724e-05,5.61647444e-03
3,3,80,22,1,0,0,1.24481170e-01,1.46275833e+00,2.74384629e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,3.35184154e-04,5.78879250e-03,4.99858647e-06,1.79093327e-08,3.56381936e-06,6.68572423e-05,5.86651936e-03
3,3,80,23,1,0,0,1.24481170e-01,1.46275833e+00,2.57518488e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,3.18318012e-04,6.03261354e-03,5.23174643e-06,1.87234667e-08,3.68037986e-06,6.61359499e-05,6.11004306e-03
3,3,80,24,1,0,0,1.24481170e-01,1.46275833e+00,2.41239919e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,3.02039443e-04,6.27078344e-03,5.46465811e-06,1.95375978e-08,3.79588795e-06,6.54086650e-05,6.34790775e-03
3,3,80,25,1,0,0,1.24481170e-01,1.46275833e+00,2.25562833e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,2.86362358e-04,6.50399726e-03,5.69735196e-06,2.03517262e-08,3.91041129e-06,6.46773280e-05,6.58081058e-03
3,3,80,26,1,0,0,1.24481170e-01,1.46275833e+00,2.10497430e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,2.71296954e-04,6.73282468e-03,5.92985362e-06,2.11658523e-08,4.02400986e-06,6.39436152e-05,6.80932300e-03
3,3,80,27,1,0,0,1.24481170e-01,1.46275833e+00,1.96050534e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,2.56850058e-04,6.95773826e-03,6.16218484e-06,2.19799763e-08,4.13673717e-06,6.32089885e-05,7.03391915e-03
3,3,80,28,1,0,0,1.24481170e-01,1.46275833e+00,1.82225904e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,2.43025428e-04,7.17913429e-03,6.39436421e-06,2.27940985e-08,4.24864126e-06,6.24747333e-05,7.25499668e-03
3,3,80,29,1,0,0,1.24481170e-01,1.46275833e+00,1.69024503e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,2.29824028e-04,7.39734830e-03,6.62640768e-06,2.36082190e-08,4.35976548e-06,6.17419883e-05,7.47289235e-03
3,3,80,30,1,0,0,1.24481170e-01,1.46275833e+00,1.56444753e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,2.17244277e-04,7.61266689e-03,6.85832905e-06,2.44223380e-08,4.47014911e-06,6.10117688e-05,7.68789385e-03
3,3,80,31,1,0,0,1.24481170e-01,1.46275833e+00,1.44482754e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,2.05282279e-04,7.82533682e-03,7.09014030e-06,2.52364557e-08,4.57982794e-06,6.02849862e-05,7.90024891e-03
3,3,80,32,1,0,0,1.24481170e-01,1.46275833e+00,1.33132501e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.93932025e-04,8.03557207e-03,7.32185189e-06,2.60505722e-08,4.68883467e-06,5.95624633e-05,8.11017240e-03
3,3,80,33,1,0,0,1.24481170e-01,1.46275833e+00,1.22386067e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.83185591e-04,8.24355945e-03,7.55347299e-06,2.68646875e-08,4.79719933e-06,5.88449469e-05,8.31785192e-03
3,3,80,34,1,0,0,1.24481170e-01,1.46275833e+00,1.12233788e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.73033313e-04,8.44946304e-03,7.78501168e-06,2.76788018e-08,4.90494954e-06,5.81331187e-05,8.52345230e-03
3,3,80,35,1,0,0,1.24481170e-01,1.46275833e+00,1.02664426e-04,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.63463950e-04,8.65342778e-03,8.01647510e-06,2.84929153e-08,5.01211082e-06,5.74276039e-05,8.72711913e-03
3,3,80,36,1,0,0,1.24481170e-01,1.46275833e+00,9.36653220e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.54464846e-04,8.85558234e-03,8.24786959e-06,2.93070278e-08,5.11870683e-06,5.67289789e-05,8.92898173e-03
3,3,80,37,1,0,0,1.24481170e-01,1.46275833e+00,8.52225450e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.46022069e-04,9.05604157e-03,8.47920079e-06,3.01211396e-08,5.22475949e-06,5.60377775e-05,9.12915550e-03
3,3,80,38,1,0,0,1.24481170e-01,1.46275833e+00,7.73210270e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.38120551e-04,9.25490838e-03,8.71047374e-06,3.09352506e-08,5.33028926e-06,5.53544962e-05,9.32774388e-03
3,3,80,39,1,0,0,1.24481170e-01,1.46275833e+00,6.99446936e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.30744218e-04,9.45227538e-03,8.94169296e-06,3.17493610e-08,5.43531521e-06,5.46795989e-05,9.52484001e-03
3,3,80,40,1,0,0,1.24481170e-01,1.46275833e+00,6.30765875e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.23876112e-04,9.64822630e-03,9.17286251e-06,3.25634708e-08,5.53985517e-06,5.40135209e-05,9.72052804e-03
3,3,80,41,1,0,0,1.24481170e-01,1.46275833e+00,5.66989856e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.17498510e-04,9.84283703e-03,9.40398607e-06,3.33775800e-08,5.64392585e-06,5.33566723e-05,9.91488435e-03
3,3,80,42,1,0,0,1.24481170e-01,1.46275833e+00,5.07935113e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.11593036e-04,1.00361767e-02,9.63506693e-06,3.41916887e-08,5.74754295e-06,5.27094409e-05,1.01079784e-02
3,3,80,43,1,0,0,1.24481170e-01,1.46275833e+00,4.53412418e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.06140766e-04,1.02283083e-02,9.86610810e-06,3.50057969e-08,5.85072123e-06,5.20721948e-05,1.02998737e-02
3,3,80,44,1,0,0,1.24481170e-01,1.46275833e+00,4.03228105e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,1.01122335e-04,1.04192897e-02,1.00971123e-05,3.58199047e-08,5.95347460e-06,5.14452848e-05,1.04906285e-02
3,3,80,45,1,0,0,1.24481170e-01,1.46275833e+00,3.57185059e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,9.65180304e-05,1.06091739e-02,1.03280820e-05,3.66340120e-08,6.05581618e-06,5.08290461e-05,1.06802960e-02
3,3,80,46,1,0,0,1.24481170e-01,1.46275833e+00,3.15083665e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,9.23078909e-05,1.07980098e-02,1.05590195e-05,3.74481189e-08,6.15775838e-06,5.02238004e-05,1.08689256e-02
3,3,80,47,1,0,0,1.24481170e-01,1.46275833e+00,2.76722713e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,8.84717957e-05,1.09858425e-02,1.07899268e-05,3.82622254e-08,6.25931293e-06,4.96298570e-05,1.10565626e-02
3,3,80,48,1,0,0,1.24481170e-01,1.46275833e+00,2.41900279e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,8.49895524e-05,1.11727139e-02,1.10208059e-05,3.90763316e-08,6.36049097e-06,4.90475147e-05,1.12432493e-02
3,3,80,49,1,0,0,1.24481170e-01,1.46275833e+00,2.10414567e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,8.18409811e-05,1.13586626e-02,1.12516585e-05,3.98904375e-08,6.46130305e-06,4.84770624e-05,1.14290247e-02
3,3,80,50,1,0,0,1.24481170e-01,1.46275833e+00,1.82064715e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,7.90059959e-05,1.15437248e-02,1.14824861e-05,4.07045430e-08,6.56175921e-06,4.79187805e-05,1.16139250e-02
3,3,80,51,1,0,0,1.24481170e-01,1.46275833e+00,1.56651577e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,7.64646821e-05,1.17279339e-02,1.17132903e-05,4.15186483e-08,6.66186900e-06,4.73729419e-05,1.17979842e-02
3,3,80,52,1,0,0,1.24481170e-01,1.46275833e+00,1.33978465e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,7.41973710e-05,1.19113214e-02,1.19440724e-05,4.23327533e-08,6.76164150e-06,4.68398127e-05,1.19812340e-02
3,3,80,53,1,0,0,1.24481170e-01,1.46275833e+00,1.13851867e-05,1.84003895e-05,1.39096981e-05,0.00000000e+00,7.21847112e-05,1.20939166e-02,1.21748337e-05,4.31468580e-08,6.86108538e-06,4.63196530e-05,1.21637039e-02
3,3,80,54,1,0,0,1.24481170e-01,1.46275833e+00,9.60821224e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,7.04077367e-05,1.22757469e-02,1.24055753e-05,4.39609625e-08,6.96020892e-06,4.58127175e-05,1.23454216e-02
3,3,80,55,1,0,0,1.24481170e-01,1.46275833e+00,8.04840744e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.88479319e-05,1.24568382e-02,1.26362983e-05,4.47750667e-08,7.05902001e-06,4.53192563e-05,1.25264133e-02
3,3,80,56,1,0,0,1.24481170e-01,1.46275833e+00,6.68776829e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.74872927e-05,1.26372148e-02,1.28670037e-05,4.55891708e-08,7.15752621e-06,4.48395154e-05,1.27067035e-02
3,3,80,57,1,0,0,1.24481170e-01,1.46275833e+00,5.50886043e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.63083849e-05,1.28168993e-02,1.30976925e-05,4.64032746e-08,7.25573475e-06,4.43737370e-05,1.28863152e-02
3,3,80,58,1,0,0,1.24481170e-01,1.46275833e+00,4.49487333e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.52943978e-05,1.29959135e-02,1.33283654e-05,4.72173782e-08,7.35365256e-06,4.39221602e-05,1.30652702e-02
3,3,80,59,1,0,0,1.24481170e-01,1.46275833e+00,3.62967085e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.44291953e-05,1.31742777e-02,1.35590234e-05,4.80314817e-08,7.45128627e-06,4.34850213e-05,1.32435892e-02
3,3,80,60,1,0,0,1.24481170e-01,1.46275833e+00,2.89783767e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.36973621e-05,1.33520110e-02,1.37896671e-05,4.88455849e-08,7.54864226e-06,4.30625540e-05,1.34212916e-02
3,3,80,61,1,0,0,1.24481170e-01,1.46275833e+00,2.28472156e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.30842460e-05,1.35291318e-02,1.40202973e-05,4.96596880e-08,7.64572664e-06,4.26549902e-05,1.35983960e-02
3,3,80,62,1,0,0,1.24481170e-01,1.46275833e+00,1.77647121e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.25759957e-05,1.37056573e-02,1.42509146e-05,5.04737910e-08,7.74254530e-06,4.22625598e-05,1.37749197e-02
3,3,80,63,1,0,0,1.24481170e-01,1.46275833e+00,1.36006936e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.21595938e-05,1.38816039e-02,1.44815197e-05,5.12878937e-08,7.83910387e-06,4.18854914e-05,1.39508795e-02
3,3,80,64,1,0,0,1.24481170e-01,1.46275833e+00,1.02336092e-06,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.18228854e-05,1.40569871e-02,1.47121130e-05,5.21019964e-08,7.93540780e-06,4.15240122e-05,1.41262913e-02
3,3,80,65,1,0,0,1.24481170e-01,1.46275833e+00,7.55075793e-07,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.15546002e-05,1.42318219e-02,1.49426953e-05,5.29160989e-08,8.03146232e-06,4.11783484e-05,1.43011699e-02
3,3,80,66,1,0,0,1.24481170e-01,1.46275833e+00,5.44846096e-07,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.13443706e-05,1.44061224e-02,1.51732669e-05,5.37302012e-08,8.12727247e-06,4.08487257e-05,1.44755299e-02
3,3,80,67,1,0,0,1.24481170e-01,1.46275833e+00,3.83217290e-07,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.11827417e-05,1.45799019e-02,1.54038283e-05,5.45443035e-08,8.22284313e-06,4.05353688e-05,1.46493849e-02
3,3,80,68,1,0,0,1.24481170e-01,1.46275833e+00,2.61652964e-07,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.10611774e-05,1.47531735e-02,1.56343800e-05,5.53584056e-08,8.31817898e-06,4.02385024e-05,1.48227480e-02
3,3,80,69,1,0,0,1.24481170e-01,1.46275833e+00,1.72532747e-07,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.09720572e-05,1.49259493e-02,1.58649224e-05,5.61725076e-08,8.41328454e-06,3.99583509e-05,1.49956318e-02
3,3,80,70,1,0,0,1.24481170e-01,1.46275833e+00,1.09142910e-07,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.09086674e-05,1.50982411e-02,1.60954560e-05,5.69866095e-08,8.50816419e-06,3.96951385e-05,1.51680481e-02
3,3,80,71,1,0,0,1.24481170e-01,1.46275833e+00,6.56591684e-08,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.08651836e-05,1.52700601e-02,1.63259810e-05,5.78007113e-08,8.60282215e-06,3.94490897e-05,1.53400085e-02
3,3,80,72,1,0,0,1.24481170e-01,1.46275833e+00,3.71211215e-08,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.08366456e-05,1.54414172e-02,1.65564979e-05,5.86148130e-08,8.69726251e-06,3.92204291e-05,1.55115240e-02
3,3,80,73,1,0,0,1.24481170e-01,1.46275833e+00,1.93977714e-08,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.08189222e-05,1.56123226e-02,1.67870069e-05,5.94289146e-08,8.79148922e-06,3.90093819e-05,1.56826051e-02
3,3,80,74,1,0,0,1.24481170e-01,1.46275833e+00,9.14348305e-09,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.08086679e-05,1.57827862e-02,1.70175085e-05,6.02430161e-08,8.88550609e-06,3.88161737e-05,1.58532620e-02
3,3,80,75,1,0,0,1.24481170e-01,1.46275833e+00,3.74372242e-09,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.08032682e-05,1.59528175e-02,1.72480028e-05,6.10571175e-08,8.97931683e-06,3.86410306e-05,1.60235044e-02
3,3,80,76,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.61224257e-02,1.74784902e-05,6.18712188e-08,9.07292503e-06,3.84841797e-05,1.61933416e-02
3,3,80,77,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.62916196e-02,1.77089710e-05,6.26853200e-08,9.16633415e-06,3.83458489e-05,1.63627827e-02
3,3,80,78,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.64604076e-02,1.79394454e-05,6.34994212e-08,9.25954757e-06,3.82262668e-05,1.65318364e-02
3,3,80,79,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.66287977e-02,1.81699137e-05,6.43135223e-08,9.35256854e-06,3.81256634e-05,1.67005110e-02
3,3,80,80,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.67967980e-02,1.84003760e-05,6.51276233e-08,9.44540025e-06,3.80442697e-05,1.68688146e-02
3,3,80,81,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.69644159e-02,1.86308326e-05,6.59417242e-08,9.53804577e-06,3.79823178e-05,1.70367551e-02
3,3,80,82,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.71316587e-02,1.88612838e-05,6.67558251e-08,9.63050807e-06,3.79400415e-05,1.72043398e-02
3,3,80,83,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.72985334e-02,1.90917296e-05,6.75699259e-08,9.72279007e-06,3.79176756e-05,1.73715761e-02
3,3,80,84,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.74650469e-02,1.93221704e-05,6.83840266e-08,9.81489459e-06,3.79154565e-05,1.75384711e-02
3,3,80,85,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.76312057e-02,1.95526062e-05,6.91981273e-08,9.90682436e-06,3.79336224e-05,1.77050391e-02
3,3,80,86,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.77970161e-02,1.97830373e-05,7.00122279e-08,9.99858205e-06,3.79724129e-05,1.78712825e-02
3,3,80,87,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.79624843e-02,2.00134638e-05,7.08263285e-08,1.00901703e-05,3.80320694e-05,1.80372142e-02
3,3,80,88,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.81276163e-02,2.02438859e-05,7.16404290e-08,1.01815915e-05,3.81128349e-05,1.82028458e-02
3,3,80,89,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.82924177e-02,2.04743037e-05,7.24545294e-08,1.02728483e-05,3.82149547e-05,1.83681903e-02
3,3,80,90,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.84568942e-02,2.07047174e-05,7.32686298e-08,1.03639429e-05,3.83386755e-05,1.85332623e-02
3,3,80,91,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.86210511e-02,2.09351271e-05,7.40827302e-08,1.04548777e-05,3.84842463e-05,1.86980783e-02
3,3,80,92,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.87848937e-02,2.11655329e-05,7.48968305e-08,1.05456551e-05,3.86519182e-05,1.88626564e-02
3,3,80,93,1,0,0,1.24481170e-01,1.46275833e+00,0.00000000e+00,1.84003895e-05,1.39096981e-05,0.00000000e+00,6.07995245e-05,1.89484271e-02,2.13959349e-05,7.57109307e-08,1.06362771e-05,3.88419442e-05,1.90270170e-02
