type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
2,8,80,10,1,0,0,3.84371857e-02,1.37653582e+00,5.10221039e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.13853955e-02,8.36185873e-03,1.23957452e-03,4.68815814e-06,2.86039129e-07,4.77064062e-04,1.00930182e-02
2,8,80,11,1,0,0,3.84371857e-02,1.37653582e+00,4.89497192e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.13646717e-02,1.43467638e-02,1.38052844e-03,5.15717387e-06,3.06073539e-07,4.76285004e-04,1.62191913e-02
2,8,80,12,1,0,0,3.84371857e-02,1.37653582e+00,4.68679157e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.13438536e-02,1.83972097e-02,1.51998199e-03,5.62617373e-06,3.25501806e-07,4.74806861e-04,2.04086923e-02
2,8,80,13,1,0,0,3.84371857e-02,1.37653582e+00,4.47883700e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.13230582e-02,2.16670307e-02,1.65831375e-03,6.09516139e-06,3.44435144e-07,4.72971638e-04,2.38160789e-02
2,8,80,14,1,0,0,3.84371857e-02,1.37653582e+00,4.27210877e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.13023853e-02,2.44943371e-02,1.79578297e-03,6.56413945e-06,3.62953198e-07,4.70895294e-04,2.67798382e-02
2,8,80,15,1,0,0,3.84371857e-02,1.37653582e+00,4.06746640e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.12819211e-02,2.70331797e-02,1.93257372e-03,7.03310983e-06,3.81115232e-07,4.68639786e-04,2.94542678e-02
2,8,80,16,1,0,0,3.84371857e-02,1.37653582e+00,3.86564889e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.12617394e-02,2.93682814e-02,2.06882059e-03,7.50207399e-06,3.98966748e-07,4.66245424e-04,3.19242662e-02
2,8,80,17,1,0,0,3.84371857e-02,1.37653582e+00,3.66729117e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.12419036e-02,3.15516035e-02,2.20462442e-03,7.97103301e-06,4.16543615e-07,4.63741336e-04,3.42419256e-02
2,8,80,18,1,0,0,3.84371857e-02,1.37653582e+00,3.47293753e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.12224682e-02,3.36174058e-02,2.34006235e-03,8.43998775e-06,4.33874729e-07,4.61149876e-04,3.64416053e-02
2,8,80,19,1,0,0,3.84371857e-02,1.37653582e+00,3.28305261e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.12034797e-02,3.55894839e-02,2.47519443e-03,8.90893889e-06,4.50983811e-07,4.58488816e-04,3.85471797e-02
2,8,80,20,1,0,0,3.84371857e-02,1.37653582e+00,3.09803068e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.11849775e-02,3.74850342e-02,2.61006817e-03,9.37788697e-06,4.67890646e-07,4.55772614e-04,4.05759073e-02
2,8,80,21,1,0,0,3.84371857e-02,1.37653582e+00,2.91820335e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.11669948e-02,3.93168797e-02,2.74472167e-03,9.84683242e-06,4.84611968e-07,4.53013195e-04,4.25406615e-02
2,8,80,22,1,0,0,3.84371857e-02,1.37653582e+00,2.74384629e-04,1.05986243e-02,4.01416461e-05,0.00000000e+00,1.11495591e-02,4.10948303e-02,2.87918581e-03,1.03157756e-05,5.01162097e-07,4.50220502e-04,4.44512933e-02
