type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
2,10,80,10,1,0,0,4.42991508e-02,1.38238727e+00,5.10221039e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.75015287e-02,1.30636788e-02,1.93683519e-03,7.32524710e-06,1.83065042e-07,7.41755346e-04,1.57646888e-02
2,10,80,11,1,0,0,4.42991508e-02,1.38238727e+00,4.89497192e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.74808048e-02,2.24139769e-02,2.15707568e-03,8.05808418e-06,1.95887065e-07,7.40345376e-04,2.53355068e-02
2,10,80,12,1,0,0,4.42991508e-02,1.38238727e+00,4.68679157e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.74599868e-02,2.87421236e-02,2.37497186e-03,8.79089646e-06,2.08321156e-07,7.38038136e-04,3.18809113e-02
2,10,80,13,1,0,0,4.42991508e-02,1.38238727e+00,4.47883700e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.74391913e-02,3.38507207e-02,2.59111524e-03,9.52368967e-06,2.20438492e-07,7.35254520e-04,3.72045211e-02
2,10,80,14,1,0,0,4.42991508e-02,1.38238727e+00,4.27210877e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.74185185e-02,3.82679861e-02,2.80591089e-03,1.02564679e-05,2.32290047e-07,7.32141700e-04,4.18351082e-02
2,10,80,15,1,0,0,4.42991508e-02,1.38238727e+00,4.06746640e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.73980543e-02,4.22345877e-02,3.01964644e-03,1.09892341e-05,2.43913748e-07,7.28780966e-04,4.60137111e-02
2,10,80,16,1,0,0,4.42991508e-02,1.38238727e+00,3.86564889e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.73778725e-02,4.58828851e-02,3.23253218e-03,1.17219906e-05,2.55338719e-07,7.25226778e-04,4.98729551e-02
2,10,80,17,1,0,0,4.42991508e-02,1.38238727e+00,3.66729117e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.73580367e-02,4.92940560e-02,3.44472566e-03,1.24547391e-05,2.66587914e-07,7.21519421e-04,5.34942169e-02
2,10,80,18,1,0,0,4.42991508e-02,1.38238727e+00,3.47293753e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.73386014e-02,5.25216236e-02,3.65634742e-03,1.31874809e-05,2.77679826e-07,7.17690344e-04,5.69311720e-02
2,10,80,19,1,0,0,4.42991508e-02,1.38238727e+00,3.28305261e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.73196129e-02,5.56027635e-02,3.86749129e-03,1.39202170e-05,2.88629639e-07,7.13764877e-04,6.02211164e-02
2,10,80,20,1,0,0,4.42991508e-02,1.38238727e+00,3.09803068e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.73011107e-02,5.85643414e-02,4.07823152e-03,1.46529484e-05,2.99450014e-07,7.09763804e-04,6.33910111e-02
2,10,80,21,1,0,0,4.42991508e-02,1.38238727e+00,2.91820335e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.72831279e-02,6.14263905e-02,4.28862760e-03,1.53856757e-05,3.10151660e-07,7.05704389e-04,6.64609667e-02
2,10,80,22,1,0,0,4.42991508e-02,1.38238727e+00,2.74384629e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.72656922e-02,6.42042368e-02,4.49872782e-03,1.61183994e-05,3.20743742e-07,7.01601078e-04,6.94463724e-02
2,10,80,23,1,0,0,4.42991508e-02,1.38238727e+00,2.57518488e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.72488261e-02,6.69098583e-02,4.70857179e-03,1.68511200e-05,3.31234188e-07,6.97466029e-04,7.23592583e-02
2,10,80,24,1,0,0,4.42991508e-02,1.38238727e+00,2.41239919e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.72325475e-02,6.95527881e-02,4.91819230e-03,1.75838380e-05,3.41629916e-07,6.93309508e-04,7.52092010e-02
2,10,80,25,1,0,0,4.42991508e-02,1.38238727e+00,2.25562833e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.72168704e-02,7.21407332e-02,5.12761676e-03,1.83165536e-05,3.51937016e-07,6.89140210e-04,7.80039441e-02
2,10,80,26,1,0,0,4.42991508e-02,1.38238727e+00,2.10497430e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.72018050e-02,7.46800109e-02,5.33686826e-03,1.90492671e-05,3.62160887e-07,6.84965506e-04,8.07498354e-02
2,10,80,27,1,0,0,4.42991508e-02,1.38238727e+00,1.96050534e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.71873581e-02,7.71758617e-02,5.54596636e-03,1.97819787e-05,3.72306345e-07,6.80791653e-04,8.34521418e-02
2,10,80,28,1,0,0,4.42991508e-02,1.38238727e+00,1.82225904e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.71735335e-02,7.96326807e-02,5.75492778e-03,2.05146886e-05,3.82377713e-07,6.76623962e-04,8.61152805e-02
2,10,80,29,1,0,0,4.42991508e-02,1.38238727e+00,1.69024503e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.71603321e-02,8.20541893e-02,5.96376691e-03,2.12473971e-05,3.92378893e-07,6.72466943e-04,8.87429920e-02
2,10,80,30,1,0,0,4.42991508e-02,1.38238727e+00,1.56444753e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.71477524e-02,8.44435664e-02,6.17249614e-03,2.19801042e-05,4.02313420e-07,6.68324416e-04,9.13384718e-02
2,10,80,31,1,0,0,4.42991508e-02,1.38238727e+00,1.44482754e-04,1.65603505e-02,6.16278012e-05,0.00000000e+00,1.71357904e-02,8.68035491e-02,6.38112627e-03,2.27128101e-05,4.12184514e-07,6.64199615e-04,9.39044711e-02
