type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
2,3,80,10,1,0,0,1.24481170e-01,1.46275833e+00,5.10221039e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,2.04826205e-03,1.17852256e-03,1.74315167e-04,6.59272239e-07,2.03405603e-06,7.27991031e-05,1.42968120e-03
2,3,80,11,1,0,0,1.24481170e-01,1.46275833e+00,4.89497192e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,2.02753820e-03,2.02185495e-03,1.94136811e-04,7.25227576e-07,2.17652294e-06,7.30043733e-05,2.29333422e-03
2,3,80,12,1,0,0,1.24481170e-01,1.46275833e+00,4.68679157e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,2.00672017e-03,2.59248017e-03,2.13747468e-04,7.91180681e-07,2.31467951e-06,7.28175617e-05,2.88367084e-03
2,3,80,13,1,0,0,1.24481170e-01,1.46275833e+00,4.47883700e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,1.98592471e-03,3.05305978e-03,2.33200371e-04,8.57132070e-07,2.44931658e-06,7.24603400e-05,3.36362874e-03
2,3,80,14,1,0,0,1.24481170e-01,1.46275833e+00,4.27210877e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,1.96525189e-03,3.45126219e-03,2.52531980e-04,9.23082110e-07,2.58100052e-06,7.20011747e-05,3.78098200e-03
2,3,80,15,1,0,0,1.24481170e-01,1.46275833e+00,4.06746640e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,1.94478765e-03,3.80880644e-03,2.71768180e-04,9.89031070e-07,2.71015276e-06,7.14726830e-05,4.15750870e-03
2,3,80,16,1,0,0,1.24481170e-01,1.46275833e+00,3.86564889e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,1.92460590e-03,4.13763691e-03,2.90927896e-04,1.05497915e-06,2.83709688e-06,7.08937429e-05,4.50519148e-03
2,3,80,17,1,0,0,1.24481170e-01,1.46275833e+00,3.66729117e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,1.90477013e-03,4.44507891e-03,3.10025310e-04,1.12092652e-06,2.96208793e-06,7.02766348e-05,4.83138242e-03
2,3,80,18,1,0,0,1.24481170e-01,1.46275833e+00,3.47293753e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,1.88533476e-03,4.73596189e-03,3.29071267e-04,1.18687328e-06,3.08533140e-06,6.96299962e-05,5.14093075e-03
2,3,80,19,1,0,0,1.24481170e-01,1.46275833e+00,3.28305261e-04,1.49043155e-03,1.39096981e-05,0.00000000e+00,1.86634627e-03,5.01364006e-03,3.48074216e-04,1.25281953e-06,3.20699599e-06,6.89602463e-05,5.43720578e-03
