type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
4,4,80,10,1,0,0,6.83523526e-02,1.40653862e+00,5.10221039e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.17449350e-03,7.97116043e-06,3.09893631e-04,1.17203954e-06,1.14415652e-06,1.45032350e-07,3.20338078e-04
4,4,80,11,1,0,0,6.83523526e-02,1.40653862e+00,4.89497192e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.15376966e-03,1.36898489e-05,3.45132109e-04,1.28929347e-06,1.22429416e-06,1.37605779e-07,3.61485724e-04
4,4,80,12,1,0,0,6.83523526e-02,1.40653862e+00,4.68679157e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.13295162e-03,1.75691890e-05,3.79995498e-04,1.40654343e-06,1.30200722e-06,1.54619296e-07,4.00440967e-04
4,4,80,13,1,0,0,6.83523526e-02,1.40653862e+00,4.47883700e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.11215616e-03,2.07061605e-05,4.14578438e-04,1.52379035e-06,1.37774058e-06,1.83743754e-07,4.38383514e-04
4,4,80,14,1,0,0,6.83523526e-02,1.40653862e+00,4.27210877e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.09148334e-03,2.34219638e-05,4.48945743e-04,1.64103486e-06,1.45181279e-06,2.21397772e-07,4.75696114e-04
4,4,80,15,1,0,0,6.83523526e-02,1.40653862e+00,4.06746640e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.07101911e-03,2.58629306e-05,4.83143431e-04,1.75827746e-06,1.52446093e-06,2.66033257e-07,5.12569805e-04
4,4,80,16,1,0,0,6.83523526e-02,1.40653862e+00,3.86564889e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.05083735e-03,2.81095623e-05,5.17205149e-04,1.87551850e-06,1.59586699e-06,3.16869502e-07,5.49118137e-04
4,4,80,17,1,0,0,6.83523526e-02,1.40653862e+00,3.66729117e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.03100158e-03,3.02112575e-05,5.51156106e-04,1.99275825e-06,1.66617446e-06,3.73484382e-07,5.85415441e-04
4,4,80,18,1,0,0,6.83523526e-02,1.40653862e+00,3.47293753e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,3.01156622e-03,3.22006077e-05,5.85015586e-04,2.10999694e-06,1.73549891e-06,4.35646056e-07,6.21513476e-04
4,4,80,19,1,0,0,6.83523526e-02,1.40653862e+00,3.28305261e-04,2.64965608e-03,4.78110625e-06,0.00000000e+00,2.99257773e-03,3.41002669e-05,6.18798607e-04,2.22723472e-06,1.80393524e-06,5.03232795e-07,6.57449888e-04
