type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
4,8,80,10,1,0,0,1.70880881e-02,1.35518671e+00,5.10221039e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.11476692e-02,1.99279011e-06,1.23957452e-03,4.68815814e-06,2.86039129e-07,3.62580875e-08,1.24659322e-03
4,8,80,11,1,0,0,1.70880881e-02,1.35518671e+00,4.89497192e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.11269454e-02,3.42246222e-06,1.38052844e-03,5.15717387e-06,3.06073539e-07,3.44014448e-08,1.38946443e-03
4,8,80,12,1,0,0,1.70880881e-02,1.35518671e+00,4.68679157e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.11061273e-02,4.39229725e-06,1.51998199e-03,5.62617373e-06,3.25501806e-07,3.86548240e-08,1.53038092e-03
4,8,80,13,1,0,0,1.70880881e-02,1.35518671e+00,4.47883700e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.10853319e-02,5.17654014e-06,1.65831375e-03,6.09516139e-06,3.44435144e-07,4.59359384e-08,1.66999250e-03
4,8,80,14,1,0,0,1.70880881e-02,1.35518671e+00,4.27210877e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.10646590e-02,5.85549095e-06,1.79578297e-03,6.56413945e-06,3.62953198e-07,5.53494429e-08,1.80863792e-03
4,8,80,15,1,0,0,1.70880881e-02,1.35518671e+00,4.06746640e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.10441948e-02,6.46573265e-06,1.93257372e-03,7.03310983e-06,3.81115232e-07,6.65083141e-08,1.94653750e-03
4,8,80,16,1,0,0,1.70880881e-02,1.35518671e+00,3.86564889e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.10240130e-02,7.02739058e-06,2.06882059e-03,7.50207399e-06,3.98966748e-07,7.92173756e-08,2.08384583e-03
4,8,80,17,1,0,0,1.70880881e-02,1.35518671e+00,3.66729117e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.10041773e-02,7.55281438e-06,2.20462442e-03,7.97103301e-06,4.16543615e-07,9.33710955e-08,2.22067601e-03
4,8,80,18,1,0,0,1.70880881e-02,1.35518671e+00,3.47293753e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.09847419e-02,8.05015192e-06,2.34006235e-03,8.43998775e-06,4.33874729e-07,1.08911514e-07,2.35711331e-03
4,8,80,19,1,0,0,1.70880881e-02,1.35518671e+00,3.28305261e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.09657534e-02,8.52506672e-06,2.47519443e-03,8.90893889e-06,4.50983811e-07,1.25808199e-07,2.49322346e-03
4,8,80,20,1,0,0,1.70880881e-02,1.35518671e+00,3.09803068e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.09472512e-02,8.98165474e-06,2.61006817e-03,9.37788697e-06,4.67890646e-07,1.44047692e-07,2.62905805e-03
4,8,80,21,1,0,0,1.70880881e-02,1.35518671e+00,2.91820335e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.09292685e-02,9.42297267e-06,2.74472167e-03,9.84683242e-06,4.84611968e-07,1.63627535e-07,2.76465826e-03
4,8,80,22,1,0,0,1.70880881e-02,1.35518671e+00,2.74384629e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.09118328e-02,9.85136082e-06,2.87918581e-03,1.03157756e-05,5.01162097e-07,1.84552683e-07,2.90005734e-03
4,8,80,23,1,0,0,1.70880881e-02,1.35518671e+00,2.57518488e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.08949666e-02,1.02686496e-05,3.01348595e-03,1.07847168e-05,5.17553418e-07,2.06833258e-07,3.03528250e-03
4,8,80,24,1,0,0,1.70880881e-02,1.35518671e+00,2.41239919e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.08786881e-02,1.06762969e-05,3.14764307e-03,1.12536563e-05,5.33796743e-07,2.30483082e-07,3.17035621e-03
4,8,80,25,1,0,0,1.70880881e-02,1.35518671e+00,2.25562833e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.08630110e-02,1.10754823e-05,3.28167473e-03,1.17225943e-05,5.49901588e-07,2.55518700e-07,3.30529722e-03
4,8,80,26,1,0,0,1.70880881e-02,1.35518671e+00,2.10497430e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.08479456e-02,1.14671731e-05,3.41559568e-03,1.21915309e-05,5.65876386e-07,2.81958692e-07,3.44012130e-03
4,8,80,27,1,0,0,1.70880881e-02,1.35518671e+00,1.96050534e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.08334987e-02,1.18521726e-05,3.54941847e-03,1.26604664e-05,5.81728664e-07,3.09823200e-07,3.57484180e-03
4,8,80,28,1,0,0,1.70880881e-02,1.35518671e+00,1.82225904e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.08196741e-02,1.22311545e-05,3.68315378e-03,1.31294007e-05,5.97465177e-07,3.39133580e-07,3.70947014e-03
4,8,80,29,1,0,0,1.70880881e-02,1.35518671e+00,1.69024503e-04,1.05986243e-02,1.19527656e-06,0.00000000e+00,1.08064727e-02,1.26046900e-05,3.81681082e-03,1.35983342e-05,6.13092020e-07,3.69912151e-07,3.84401610e-03
