type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
2,6,80,10,1,0,0,4.23813550e-02,1.38050270e+00,5.10221039e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.62902595e-03,4.70488759e-03,6.97260670e-04,2.63708895e-06,5.08514007e-07,2.71204208e-04,5.68187242e-03
2,6,80,11,1,0,0,4.23813550e-02,1.38050270e+00,4.89497192e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.60830211e-03,8.07226477e-03,7.76547245e-04,2.90091030e-06,5.44130736e-07,2.70917688e-04,9.12888904e-03
2,6,80,12,1,0,0,4.23813550e-02,1.38050270e+00,4.68679157e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.58748407e-03,1.03511656e-02,8.54989871e-04,3.16472273e-06,5.78669878e-07,2.70086605e-04,1.14860325e-02
2,6,80,13,1,0,0,4.23813550e-02,1.38050270e+00,4.47883700e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.56668861e-03,1.21908273e-02,9.32801485e-04,3.42852828e-06,6.12329146e-07,2.68991623e-04,1.34030354e-02
2,6,80,14,1,0,0,4.23813550e-02,1.38050270e+00,4.27210877e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.54601579e-03,1.37814990e-02,1.01012792e-03,3.69232844e-06,6.45250131e-07,2.67724441e-04,1.50703851e-02
2,6,80,15,1,0,0,4.23813550e-02,1.38050270e+00,4.06746640e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.52555155e-03,1.52098624e-02,1.08707272e-03,3.95612428e-06,6.77538189e-07,2.66331998e-04,1.65749147e-02
2,6,80,16,1,0,0,4.23813550e-02,1.38050270e+00,3.86564889e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.50536980e-03,1.65235897e-02,1.16371158e-03,4.21991662e-06,7.09274219e-07,2.64843612e-04,1.79644017e-02
2,6,80,17,1,0,0,4.23813550e-02,1.38050270e+00,3.66729117e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.48553403e-03,1.77519183e-02,1.24010124e-03,4.48370607e-06,7.40521982e-07,2.63279756e-04,1.92681611e-02
2,6,80,18,1,0,0,4.23813550e-02,1.38050270e+00,3.47293753e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.46609867e-03,1.89141252e-02,1.31628507e-03,4.74749311e-06,7.71332851e-07,2.61655721e-04,2.05055290e-02
2,6,80,19,1,0,0,4.23813550e-02,1.38050270e+00,3.28305261e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.44711017e-03,2.00235998e-02,1.39229687e-03,5.01127813e-06,8.01748996e-07,2.59983423e-04,2.16899406e-02
2,6,80,20,1,0,0,4.23813550e-02,1.38050270e+00,3.09803068e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.42860798e-03,2.10900176e-02,1.46816335e-03,5.27506142e-06,8.31805593e-07,2.58272410e-04,2.28311081e-02
2,6,80,21,1,0,0,4.23813550e-02,1.38050270e+00,2.91820335e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.41062525e-03,2.21205936e-02,1.54390594e-03,5.53884324e-06,8.61532388e-07,2.56530477e-04,2.39362759e-02
2,6,80,22,1,0,0,4.23813550e-02,1.38050270e+00,2.74384629e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.39318954e-03,2.31208474e-02,1.61954202e-03,5.80262378e-06,8.90954839e-07,2.54764074e-04,2.50109876e-02
2,6,80,23,1,0,0,4.23813550e-02,1.38050270e+00,2.57518488e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.37632340e-03,2.40950928e-02,1.69508584e-03,6.06640321e-06,9.20094966e-07,2.52978592e-04,2.60595767e-02
2,6,80,24,1,0,0,4.23813550e-02,1.38050270e+00,2.41239919e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.36004483e-03,2.50467628e-02,1.77054923e-03,6.33018168e-06,9.48971988e-07,2.51178563e-04,2.70854930e-02
2,6,80,25,1,0,0,4.23813550e-02,1.38050270e+00,2.25562833e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.34436775e-03,2.59786332e-02,1.84594203e-03,6.59395929e-06,9.77602823e-07,2.49367826e-04,2.80915258e-02
2,6,80,26,1,0,0,4.23813550e-02,1.38050270e+00,2.10497430e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.32930234e-03,2.68929788e-02,1.92127257e-03,6.85773614e-06,1.00600246e-06,2.47549639e-04,2.90799619e-02
2,6,80,27,1,0,0,4.23813550e-02,1.38050270e+00,1.96050534e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.31485545e-03,2.77916870e-02,1.99654789e-03,7.12151233e-06,1.03418429e-06,2.45726782e-04,3.00526984e-02
2,6,80,28,1,0,0,4.23813550e-02,1.38050270e+00,1.82225904e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.30103082e-03,2.86763404e-02,2.07177400e-03,7.38528791e-06,1.06216031e-06,2.43901629e-04,3.10113265e-02
2,6,80,29,1,0,0,4.23813550e-02,1.38050270e+00,1.69024503e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.28782942e-03,2.95482791e-02,2.14695609e-03,7.64906296e-06,1.08994137e-06,2.42076215e-04,3.19571937e-02
2,6,80,30,1,0,0,4.23813550e-02,1.38050270e+00,1.56444753e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.27524967e-03,3.04086481e-02,2.22209861e-03,7.91283752e-06,1.11753728e-06,2.40252284e-04,3.28914510e-02
2,6,80,31,1,0,0,4.23813550e-02,1.38050270e+00,1.44482754e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.26328767e-03,3.12584328e-02,2.29720546e-03,8.17661165e-06,1.14495698e-06,2.38431333e-04,3.38150896e-02
2,6,80,32,1,0,0,4.23813550e-02,1.38050270e+00,1.33132501e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.25193741e-03,3.20984880e-02,2.37228001e-03,8.44038538e-06,1.17220867e-06,2.36614647e-04,3.47289690e-02
2,6,80,33,1,0,0,4.23813550e-02,1.38050270e+00,1.22386067e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.24119098e-03,3.29295601e-02,2.44732525e-03,8.70415875e-06,1.19929983e-06,2.34803331e-04,3.56338396e-02
2,6,80,34,1,0,0,4.23813550e-02,1.38050270e+00,1.12233788e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.23103870e-03,3.37523044e-02,2.52234379e-03,8.96793180e-06,1.22623738e-06,2.32998333e-04,3.65303604e-02
2,6,80,35,1,0,0,4.23813550e-02,1.38050270e+00,1.02664426e-04,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.22146934e-03,3.45673001e-02,2.59733793e-03,9.23170454e-06,1.25302771e-06,2.31200465e-04,3.74191138e-02
2,6,80,36,1,0,0,4.23813550e-02,1.38050270e+00,9.36653220e-05,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.21247024e-03,3.53750613e-02,2.67230975e-03,9.49547701e-06,1.27967671e-06,2.29410423e-04,3.83006166e-02
2,6,80,37,1,0,0,4.23813550e-02,1.38050270e+00,8.52225450e-05,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.20402746e-03,3.61760467e-02,2.74726106e-03,9.75924923e-06,1.30618987e-06,2.27628804e-04,3.91753301e-02
2,6,80,38,1,0,0,4.23813550e-02,1.38050270e+00,7.73210270e-05,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.19612594e-03,3.69706675e-02,2.82219349e-03,1.00230212e-05,1.33257232e-06,2.25856115e-04,4.00436677e-02
2,6,80,39,1,0,0,4.23813550e-02,1.38050270e+00,6.99446936e-05,5.96172618e-03,2.40204352e-05,0.00000000e+00,6.18874961e-03,3.77592938e-02,2.89710852e-03,1.02867930e-05,1.35882880e-06,2.24092786e-04,4.09060014e-02
