type,tanb,mHc,mA,stable,unitary,perturb,gam_t_Hcb,gam_t_tot,gam_Hc_WA,gam_Hc_taunu,gam_Hc_cs,gam_Hc_tb,gam_Hc_tot,gam_A_bb,gam_A_tautau,gam_A_mumu,gam_A_cc,gam_A_gg,gam_A_tot
4,2,80,10,1,0,0,2.73409410e-01,1.61194627e+00,5.10221039e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.19593085e-03,3.18846417e-05,7.74734077e-05,2.93009884e-07,4.57662606e-06,5.80129399e-07,1.14843574e-04
4,2,80,11,1,0,0,2.73409410e-01,1.61194627e+00,4.89497192e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.17520701e-03,5.47593955e-05,8.62830272e-05,3.22323367e-07,4.89717662e-06,5.50423117e-07,1.46850239e-04
4,2,80,12,1,0,0,2.73409410e-01,1.61194627e+00,4.68679157e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.15438897e-03,7.02767560e-05,9.49988746e-05,3.51635858e-07,5.20802890e-06,6.18477185e-07,1.71493822e-04
4,2,80,13,1,0,0,2.73409410e-01,1.61194627e+00,4.47883700e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.13359352e-03,8.28246422e-05,1.03644609e-04,3.80947587e-07,5.51096231e-06,7.34975014e-07,1.93138335e-04
4,2,80,14,1,0,0,2.73409410e-01,1.61194627e+00,4.27210877e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.11292069e-03,9.36878551e-05,1.12236436e-04,4.10258715e-07,5.80725118e-06,8.85591086e-07,2.13071728e-04
4,2,80,15,1,0,0,2.73409410e-01,1.61194627e+00,4.06746640e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.09245646e-03,1.03451722e-04,1.20785858e-04,4.39569365e-07,6.09784370e-06,1.06413303e-06,2.31885589e-04
4,2,80,16,1,0,0,2.73409410e-01,1.61194627e+00,3.86564889e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.07227470e-03,1.12438249e-04,1.29301287e-04,4.68879624e-07,6.38346797e-06,1.26747801e-06,2.49907942e-04
4,2,80,17,1,0,0,2.73409410e-01,1.61194627e+00,3.66729117e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.05243893e-03,1.20845030e-04,1.37789026e-04,4.98189563e-07,6.66469784e-06,1.49393753e-06,2.67341570e-04
4,2,80,18,1,0,0,2.73409410e-01,1.61194627e+00,3.47293753e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.03300357e-03,1.28802431e-04,1.46253897e-04,5.27499234e-07,6.94199566e-06,1.74258422e-06,2.84321199e-04
4,2,80,19,1,0,0,2.73409410e-01,1.61194627e+00,3.28305261e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,1.01401508e-03,1.36401068e-04,1.54699652e-04,5.56808681e-07,7.21574097e-06,2.01293118e-06,3.00941094e-04
4,2,80,20,1,0,0,2.73409410e-01,1.61194627e+00,3.09803068e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,9.95512883e-04,1.43706476e-04,1.63129261e-04,5.86117935e-07,7.48625034e-06,2.30476307e-06,3.17269862e-04
4,2,80,21,1,0,0,2.73409410e-01,1.61194627e+00,2.91820335e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,9.77530150e-04,1.50767563e-04,1.71545104e-04,6.15427026e-07,7.75379149e-06,2.61804056e-06,3.33359023e-04
4,2,80,22,1,0,0,2.73409410e-01,1.61194627e+00,2.74384629e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,9.60094444e-04,1.57621773e-04,1.79949113e-04,6.44735976e-07,8.01859355e-06,2.95284293e-06,3.49248262e-04
4,2,80,23,1,0,0,2.73409410e-01,1.61194627e+00,2.57518488e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,9.43228303e-04,1.64298394e-04,1.88342872e-04,6.74044802e-07,8.28085469e-06,3.30933212e-06,3.64968814e-04
4,2,80,24,1,0,0,2.73409410e-01,1.61194627e+00,2.41239919e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,9.26949734e-04,1.70820751e-04,1.96727692e-04,7.03353520e-07,8.54074790e-06,3.68772932e-06,3.80545712e-04
4,2,80,25,1,0,0,2.73409410e-01,1.61194627e+00,2.25562833e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,9.11272648e-04,1.77207717e-04,2.05104671e-04,7.32662143e-07,8.79842540e-06,4.08829920e-06,3.95999345e-04
4,2,80,26,1,0,0,2.73409410e-01,1.61194627e+00,2.10497430e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.96207245e-04,1.83474770e-04,2.13474730e-04,7.61970683e-07,9.05402217e-06,4.51133907e-06,4.11346548e-04
4,2,80,27,1,0,0,2.73409410e-01,1.61194627e+00,1.96050534e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.81760349e-04,1.89634761e-04,2.21838654e-04,7.91279148e-07,9.30765862e-06,4.95717119e-06,4.26601399e-04
4,2,80,28,1,0,0,2.73409410e-01,1.61194627e+00,1.82225904e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.67935719e-04,1.95698472e-04,2.30197111e-04,8.20587546e-07,9.55944283e-06,5.42613728e-06,4.41775803e-04
4,2,80,29,1,0,0,2.73409410e-01,1.61194627e+00,1.69024503e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.54734319e-04,2.01675040e-04,2.38550676e-04,8.49895884e-07,9.80947232e-06,5.91859442e-06,4.56879925e-04
4,2,80,30,1,0,0,2.73409410e-01,1.61194627e+00,1.56444753e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.42154568e-04,2.07572274e-04,2.46899846e-04,8.79204169e-07,1.00578355e-05,6.43491206e-06,4.71922530e-04
4,2,80,31,1,0,0,2.73409410e-01,1.61194627e+00,1.44482754e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.30192570e-04,2.13396899e-04,2.55245051e-04,9.08512406e-07,1.03046129e-05,6.97546974e-06,4.86911240e-04
4,2,80,32,1,0,0,2.73409410e-01,1.61194627e+00,1.33132501e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.18842316e-04,2.19154753e-04,2.63586668e-04,9.37820598e-07,1.05498780e-05,7.54065536e-06,5.01852730e-04
4,2,80,33,1,0,0,2.73409410e-01,1.61194627e+00,1.22386067e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,8.08095882e-04,2.24850935e-04,2.71925028e-04,9.67128750e-07,1.07936985e-05,8.13086386e-06,5.16752893e-04
4,2,80,34,1,0,0,2.73409410e-01,1.61194627e+00,1.12233788e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.97943603e-04,2.30489925e-04,2.80260421e-04,9.96436866e-07,1.10361365e-05,8.74649615e-06,5.31616966e-04
4,2,80,35,1,0,0,2.73409410e-01,1.61194627e+00,1.02664426e-04,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.88374241e-04,2.36075682e-04,2.88593104e-04,1.02574495e-06,1.12772494e-05,9.38795829e-06,5.46449629e-04
4,2,80,36,1,0,0,2.73409410e-01,1.61194627e+00,9.36653220e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.79375137e-04,2.41611724e-04,2.96923305e-04,1.05505300e-06,1.15170904e-05,1.00556609e-05,5.61255095e-04
4,2,80,37,1,0,0,2.73409410e-01,1.61194627e+00,8.52225450e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.70932360e-04,2.47101191e-04,3.05251228e-04,1.08436103e-06,1.17557089e-05,1.07500186e-05,5.76037171e-04
4,2,80,38,1,0,0,2.73409410e-01,1.61194627e+00,7.73210270e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.63030842e-04,2.52546898e-04,3.13577055e-04,1.11366902e-06,1.19931508e-05,1.14714497e-05,5.90799321e-04
4,2,80,39,1,0,0,2.73409410e-01,1.61194627e+00,6.99446936e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.55654509e-04,2.57951380e-04,3.21900947e-04,1.14297700e-06,1.22294592e-05,1.22203758e-05,6.05544707e-04
4,2,80,40,1,0,0,2.73409410e-01,1.61194627e+00,6.30765875e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.48786403e-04,2.63316929e-04,3.30223051e-04,1.17228495e-06,1.24646741e-05,1.29972215e-05,6.20276235e-04
4,2,80,41,1,0,0,2.73409410e-01,1.61194627e+00,5.66989856e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.42408801e-04,2.68645623e-04,3.38543498e-04,1.20159288e-06,1.26988332e-05,1.38024142e-05,6.34996582e-04
4,2,80,42,1,0,0,2.73409410e-01,1.61194627e+00,5.07935113e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.36503327e-04,2.73939355e-04,3.46862409e-04,1.23090079e-06,1.29319716e-05,1.46363844e-05,6.49708227e-04
4,2,80,43,1,0,0,2.73409410e-01,1.61194627e+00,4.53412418e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.31051057e-04,2.79199855e-04,3.55179892e-04,1.26020869e-06,1.31641228e-05,1.54995647e-05,6.64413474e-04
4,2,80,44,1,0,0,2.73409410e-01,1.61194627e+00,4.03228105e-05,6.62414020e-04,1.91244250e-05,0.00000000e+00,7.26032626e-04,2.84428706e-04,3.63496043e-04,1.28951657e-06,1.33953178e-05,1.63923904e-05,6.79114473e-04
