# mHc, mA, xsec
70, 15, 0.3841504803484651
70, 16, 0.37251230434506927
70, 17, 0.36325138453430417
70, 18, 0.35534663747754525
70, 19, 0.3481749284730698
70, 20, 0.341331865275582
70, 21, 0.3345419024639929
70, 22, 0.32760991968141584
70, 23, 0.32039373558081313
70, 24, 0.3127879369609468
70, 25, 0.30471416319174555
70, 26, 0.29611527946635546
70, 27, 0.28695195405278456
70, 28, 0.27720078958509237
70, 29, 0.26685343878016515
70, 30, 0.2559163488491892
70, 31, 0.24441083973265776
70, 32, 0.23237329377027705
70, 33, 0.21985526563832972
70, 34, 0.20692333116279576
70, 35, 0.1936585309699989
70, 36, 0.18015527231038564
70, 37, 0.1665196194205318
70, 38, 0.1528669150017054
70, 39, 0.13931878436100142
70, 40, 0.12599958833286187
70, 41, 0.11303250096800901
70, 42, 0.10053541458897076
70, 43, 0.08861693409802922
70, 44, 0.0773727087905234
70, 45, 0.06688235803636822
70, 46, 0.05720718425895596
70, 47, 0.04838880284085294
70, 48, 0.04044874394644261
70, 49, 0.03338899307723402
70, 50, 0.027193365485115008
70, 51, 0.021829559798928273
70, 52, 0.01725169885575244
70, 53, 0.013403157592714317
70, 54, 0.01021948860951026
70, 55, 0.0076312819582711475
70, 56, 0.005566828792291701
70, 57, 0.003954497937770053
70, 58, 0.002724769494002947
70, 59, 0.0018119016776356547
70, 60, 0.001155230984068737
70, 61, 0.0007001232335051418
70, 62, 0.0003986026060390099
70, 63, 0.00020968993359881722
70, 64, 9.94804660735004e-05
70, 65, 4.09869285218935e-05
71, 15, 0.38675519002204795
71, 16, 0.37543139474296294
71, 17, 0.36652078966767815
71, 18, 0.3590003699753532
71, 19, 0.35224568617058466
71, 20, 0.34585114397426353
71, 21, 0.3395398181992531
71, 22, 0.33311481328688114
71, 23, 0.3264316054065132
71, 24, 0.3193817110214183
71, 25, 0.3118828298315249
71, 26, 0.30387288513829885
71, 27, 0.2953064951948968
71, 28, 0.28615301909634694
71, 29, 0.27639563965470876
71, 30, 0.2660311271064091
71, 31, 0.25507000879858244
71, 32, 0.24353694407242987
71, 33, 0.2314711137889582
71, 34, 0.21892645511955663
71, 35, 0.20597159472937546
71, 36, 0.19268932151917392
71, 37, 0.17917551010784802
71, 38, 0.16553738769110407
71, 39, 0.15189114540239948
71, 40, 0.13835890770748754
71, 41, 0.12506516370643547
71, 42, 0.11213283564078218
71, 43, 0.09967919199055665
71, 44, 0.08781186255708319
71, 45, 0.07662522360384702
71, 46, 0.06619739017191692
71, 47, 0.05658801085135402
