# mHc, mA, xsec
70, 15, 3.574785152090905
70, 16, 3.4593515423316124
70, 17, 3.3654847191097708
70, 18, 3.2837359942109656
70, 19, 3.2083589764448215
70, 20, 3.1356496068945163
70, 21, 3.0631133868464393
70, 22, 2.9890166679542065
70, 23, 2.9121321880114293
70, 24, 2.8315892933977236
70, 25, 2.746783530227438
70, 26, 2.657321936974886
70, 27, 2.5629896841221655
70, 28, 2.4637304167393657
70, 29, 2.3596344859526193
70, 30, 2.250932092073971
70, 31, 2.1379882045172938
70, 32, 2.0212976136771292
70, 33, 1.90147846627311
70, 34, 1.7792630057029628
70, 35, 1.6554846978378264
70, 36, 1.5310611561094392
70, 37, 1.4069728870941225
70, 38, 1.284238039446017
70, 39, 1.1638840931222463
70, 40, 1.0469175283387655
70, 41, 0.934293189497352
70, 42, 0.8268848278284054
70, 43, 0.7254586388820784
70, 44, 0.6306513973309469
70, 45, 0.5429543173284012
70, 46, 0.4627035243262236
70, 47, 0.39007733351614965
70, 48, 0.32510021317105264
70, 49, 0.2676526445690077
70, 50, 0.21748591393102776
70, 51, 0.17424056007168937
70, 52, 0.13746713457573975
70, 53, 0.10664799853164401
70, 54, 0.08121898671482604
70, 55, 0.06059000067297406
70, 56, 0.044163815296760146
70, 57, 0.03135261802089055
70, 58, 0.021592019791826903
70, 59, 0.014352451699646801
70, 60, 0.009147990994954327
70, 61, 0.005542757510028878
70, 62, 0.0031550610486708315
70, 63, 0.0016594991583440259
70, 64, 0.0007871900549587384
70, 65, 0.00032429183072798265
71, 15, 3.61574053140331
71, 16, 3.5030809057145156
71, 17, 3.4124059220469274
71, 18, 3.3342025416685974
71, 19, 3.262679546803629
71, 20, 3.194096299788024
71, 21, 3.1259238786492882
71, 22, 3.056392698282285
71, 23, 2.9842355689694906
71, 24, 2.9085361850298934
71, 25, 2.8286374569714066
71, 26, 2.744085979949647
71, 27, 2.654598202551526
71, 28, 2.5600408825287984
71, 29, 2.4604198380071325
71, 30, 2.3558742913842248
71, 31, 2.246673653288331
71, 32, 2.133215139955583
71, 33, 2.0160205033726455
71, 34, 1.8957306053161185
71, 35, 1.7730967830707685
71, 36, 1.648968245976747
71, 37, 1.5242750962733682
71, 38, 1.400006952425937
71, 39, 1.2771876625791367
71, 40, 1.1568468290188594
71, 41, 1.0399895567755217
71, 42, 0.9275658812996938
71, 43, 0.8204415694251703
71, 44, 0.7193721733367536
71, 45, 0.6249816452997201
71, 46, 0.5377469555191197
71, 47, 0.4579892350250575
71, 48, 0.385871854081834
71, 49, 0.3214050344212535
71, 50, 0.26445632164459304
71, 51, 0.21476584489985756
71, 52, 0.171965070212623
71, 53, 0.13559773151025317
71, 54, 0.10514164112775401
71, 55, 0.08003025511324093
71, 56, 0.05967306116128939
71, 57, 0.04347411487532504
71, 58, 0.030848262913693643
71, 59, 0.0212348233911996
71, 60, 0.014108649416119648
71, 61, 0.008988645380344653
71, 62, 0.005443879272175952
71, 63, 0.003097483992413188
71, 64, 0.0016285509730876533
71, 65, 0.0007722021084362853
71, 66, 0.0003179935069900334
72, 15, 3.6511639557965037
72, 16, 3.5412344989819173
72, 17, 3.4536761661397084
72, 18, 3.378926224944554
72, 19, 3.3111593777371118
72, 20, 3.246607321540536
72, 21, 3.1827148599189754
72, 22, 3.1176844221287987
72, 23, 3.050216977175475
72, 24, 2.979358878351663
72, 25, 2.9044089562023476
72, 26, 2.8248620164513247
72, 27, 2.7403744057696544
72, 28, 2.6507441160573118
72, 29, 2.5558997446302185
72, 30, 2.455895495674388
72, 31, 2.3509092600800936
72, 32, 2.2412421458187555
72, 33, 2.1273179067185386
72, 34, 2.009680784053638
72, 35, 1.8889908251787304
72, 36, 1.7660155326603437
72, 37, 1.641617437897127
72, 38, 1.5167370089667054
72, 39, 1.3923712222859759
72, 40, 1.269548014005194
72, 41, 1.1492977972059626
72, 42, 1.0326231578513214
72, 43, 0.9204683742429141
72, 44, 0.8136905756692759
72, 45, 0.7130341456064757
72, 46, 0.619110006209192
72, 47, 0.5323808022624883
72, 48, 0.45315284286351026
72, 49, 0.3815748580381957
72, 50, 0.3176432775406581
72, 51, 0.2612132737600818
72, 52, 0.21201442885805516
72, 53, 0.16966978686898476
72, 54, 0.13371690366881028
72, 55, 0.10362965680776927
72, 56, 0.07883968237949304
72, 57, 0.05875655257953638
72, 58, 0.04278602632144467
72, 59, 0.03034596098601143
72, 60, 0.02087965676582064
72, 61, 0.013866599171998102
72, 62, 0.00883066913907551
72, 63, 0.005345981192099079
72, 64, 0.003040549112464494
72, 65, 0.0015979841879502235
72, 66, 0.0007574154463746696
72, 67, 0.00031178637157483404
73, 15, 3.681220175635384
73, 16, 3.5739656402589675
73, 17, 3.4894359310062297
73, 18, 3.4180323407319055
73, 19, 3.353905394572844
73, 20, 3.293267260470501
73, 21, 3.233543884164359
73, 22, 3.172916971629086
73, 23, 3.1100630807040615
73, 24, 3.0439989909879643
73, 25, 2.973987614212436
73, 26, 2.899480472358111
73, 27, 2.820082428512075
73, 28, 2.7355313373232346
73, 29, 2.645686740545657
73, 30, 2.55052515716553
73, 31, 2.4501388664958945
73, 32, 2.3447368345289337
73, 33, 2.2346461561479796
73, 34, 2.1203126457776467
73, 35, 2.0022995399458194
73, 36, 1.8812831461128445
73, 37, 1.7580447477788528
73, 38, 1.633458101645195
73, 39, 1.5084722901396523
73, 40, 1.3840899821558608
73, 41, 1.2613418753779366
73, 42, 1.1412579724625158
73, 43, 1.0248372877858387
73, 44, 0.9130175527702843
73, 45, 0.8066466066468343
73, 46, 0.7064572921606804
73, 47, 0.613047250835106
73, 48, 0.5268648205893793
73, 49, 0.4482016624723768
73, 50, 0.37719219729976217
73, 51, 0.31381953378451377
73, 52, 0.2579270132055414
73, 53, 0.20923429126715995
73, 54, 0.16735661664084428
73, 55, 0.13182599289183833
73, 56, 0.10211295306009867
73, 57, 0.07764785672680495
73, 58, 0.05784083336368615
73, 59, 0.042099753345215915
73, 60, 0.029845813788393842
73, 61, 0.0205265605293292
73, 62, 0.013626308524803942
73, 63, 0.008674054345063981
73, 64, 0.005249050841164724
73, 65, 0.002984245041039979
73, 66, 0.0015677905253183365
73, 67, 0.0007428250724972412
73, 68, 0.0003056679140946458
74, 15, 3.706089285524714
74, 16, 3.6014454664400772
74, 17, 3.5198464895896
74, 18, 3.4516704448434092
74, 19, 3.3910527720075487
74, 20, 3.3341934822379065
74, 21, 3.278506329554402
74, 22, 3.2221588506865375
74, 23, 3.1638099211970756
74, 24, 3.1024538904300325
74, 25, 3.037325342928649
74, 26, 2.967840588279654
74, 27, 2.893561506050602
74, 28, 2.8141744790837055
74, 29, 2.729478653277229
74, 30, 2.6393810547329384
74, 31, 2.543895693476889
74, 32, 2.4431453096868787
74, 33, 2.337364215965915
74, 34, 2.2269010350446536
74, 35, 2.1122201609338416
74, 36, 1.9939009273755983
74, 37, 1.872633564232239
74, 38, 1.7492110763121427
74, 39, 1.6245166933586794
74, 40, 1.499506462761188
74, 41, 1.3751874277806704
74, 42, 1.2525917457855216
74, 43, 1.1327479049427678
74, 44, 1.0166504522936235
74, 45, 0.9052298039053456
74, 46, 0.799323976228843
74, 47, 0.6996538760529216
74, 48, 0.6068037322357513
74, 49, 0.5212076014680616
74, 50, 0.443142686450046
74, 51, 0.37272946145330893
74, 52, 0.3099381691566175
74, 53, 0.2546008819457077
74, 54, 0.20642792265222937
74, 55, 0.16502736367860743
74, 56, 0.12992626465138096
74, 57, 0.10059238694697115
74, 58, 0.07645533055408228
74, 59, 0.056926241431947966
74, 60, 0.04141548503008427
74, 61, 0.029347915563860592
74, 62, 0.020175572139215375
74, 63, 0.013387783418713571
74, 64, 0.008518792917656936
74, 65, 0.005153076233602151
74, 66, 0.002928560820671431
74, 67, 0.0015379620765575345
74, 68, 0.000728426202274188
74, 69, 0.0002996357604656152
75, 15, 3.725963072293398
75, 16, 3.6238589853038996
75, 17, 3.5450855992902794
75, 18, 3.4800096554734776
75, 19, 3.4227598241291326
75, 20, 3.3695305972188345
75, 21, 3.3177295072202178
75, 22, 3.265515719534947
75, 23, 3.2115364480264716
75, 24, 3.154770040058342
75, 25, 3.0944297158896745
75, 26, 3.029904094565135
75, 27, 2.9607201404549746
75, 28, 2.886521268066142
75, 29, 2.8070549467262356
75, 30, 2.7221674080157894
75, 31, 2.6318026635848755
75, 32, 2.5360045683654864
75, 33, 2.434920573588567
75, 34, 2.3288058885691214
75, 35, 2.2180271868145405
75, 36, 2.103064618167443
75, 37, 1.9845113154873082
75, 38, 1.863069397732441
75, 39, 1.73954188455722
75, 40, 1.614819877945706
75, 41, 1.4898650517203604
75, 42, 1.36568751620159
75, 43, 1.2433197343145386
75, 44, 1.1237877095449318
75, 45, 1.008080660869238
75, 46, 0.8971210336377572
