# mHc, mA, xsec
70, 15, 55.6409993542728
70, 16, 53.93786045061155
70, 17, 52.546077792828555
70, 18, 51.33160213469974
70, 19, 50.21200143591953
70, 20, 49.13354073723031
70, 21, 48.05955563324824
70, 22, 46.964135471213886
70, 23, 45.828511418044506
70, 24, 44.63892296212711
70, 25, 43.385328886981746
70, 26, 42.06063276230245
70, 27, 40.66022466875654
70, 28, 39.18172639466285
70, 29, 37.62486885483191
70, 30, 35.991444877463294
70, 31, 34.28530624153091
70, 32, 32.5123684608149
70, 33, 30.680601094745594
70, 34, 28.799978017499072
70, 35, 26.88236951475026
70, 36, 24.94135996167761
70, 37, 22.991981603074752
70, 38, 21.050362493691388
70, 39, 19.133293953993608
70, 40, 17.257732493918123
70, 41, 15.440259663012725
70, 42, 13.69653046717983
70, 43, 12.040743304343097
70, 44, 10.485167803344098
70, 45, 9.039760127594734
70, 46, 7.711891872702222
70, 47, 6.50620592854248
70, 48, 5.42460428603736
70, 49, 4.4663594529095105
70, 50, 3.6283346705838992
70, 51, 2.9052891115327495
70, 52, 2.290241632095499
70, 53, 1.7748663320358904
70, 54, 1.349894093730877
70, 55, 1.0054993539966766
70, 56, 0.7316552846873161
70, 57, 0.5184463326049981
70, 58, 0.3563316373760308
70, 59, 0.23635714893525223
70, 60, 0.15031726105008117
70, 61, 0.09086905131972078
70, 62, 0.05160335689424518
70, 63, 0.02707733585688558
70, 64, 0.01281298696128893
70, 65, 0.005265449420280058
71, 15, 56.09495014528714
71, 16, 54.43500127429221
71, 17, 53.09170495717516
71, 18, 51.93055780461035
71, 19, 50.868812196710216
71, 20, 49.85246437124336
71, 21, 48.844572655696936
71, 22, 47.81890501092859
71, 23, 46.75629852923886
71, 24, 45.64250259944376
71, 25, 44.466869759477625
71, 26, 43.221563450095665
71, 27, 41.90108626568688
71, 28, 40.502016088928286
71, 29, 39.022881150055724
71, 30, 37.464118648000195
71, 31, 35.828088262471304
71, 32, 34.11910499433169
71, 33, 32.343471819387865
71, 34, 30.50948480526964
71, 35, 28.6273937127232
71, 36, 26.709298379581845
71, 37, 24.768966300515032
71, 38, 22.82156551334857
71, 39, 20.883309254170044
71, 40, 18.971020097061224
71, 41, 17.10163038149037
71, 42, 15.29164214008557
71, 43, 13.556578125893722
71, 44, 11.910457615985823
71, 45, 10.365332990084323
71, 46, 8.930916573290917
71, 47, 7.6143216645521985
71, 48, 6.419932993041514
71, 49, 5.349406289733475
71, 50, 4.401792025060281
71, 51, 3.573764361064357
71, 52, 2.8599325163550535
71, 53, 2.2532080208697822
71, 54, 1.7452002509507645
71, 55, 1.326616107048872
71, 56, 0.9876423924095853
71, 57, 0.7182955543708126
71, 58, 0.5087277688796338
71, 59, 0.34948377468506137
71, 60, 0.23170644655160552
71, 61, 0.14729241793761397
71, 62, 0.08900097973146912
71, 63, 0.05052062910716251
71, 64, 0.02649800286159148
71, 65, 0.012533665804261863
71, 66, 0.0051485803919995
72, 15, 56.46871095058747
72, 16, 54.85070063871812
72, 17, 53.554143321936245
72, 18, 52.44426394332938
72, 19, 51.43813452990783
72, 20, 50.48159518962199
72, 21, 49.537533664137825
72, 22, 48.57950372967258
72, 23, 47.58806187401075
72, 24, 46.54859011460359
72, 25, 45.4499670147978
72, 26, 44.28375863066803
72, 27, 43.0437305085417
72, 28, 41.72557178784441
72, 29, 40.326762047236095
72, 30, 38.846528777403876
72, 31, 37.285867272571956
72, 32, 35.64759173895148
72, 33, 33.93639674255592
72, 34, 32.15890596713874
72, 35, 30.323689610755554
72, 36, 28.441230004796545
72, 37, 26.523818963810044
72, 38, 24.585375415689047
72, 39, 22.64117492547447
72, 40, 20.707490267138816
72, 41, 18.80115298388885
72, 42, 16.939052020787457
72, 43, 15.13759311477462
72, 44, 13.412153777448175
72, 45, 11.776564379108438
72, 46, 10.2426542913928
72, 47, 8.819889294505277
72, 48, 7.515126186839808
72, 49, 6.33249518967556
72, 50, 5.2734130835617785
72, 51, 4.336717178989779
72, 52, 3.518902699788959
72, 53, 2.8144399526538972
72, 54, 2.216143884518346
72, 55, 1.715569724252108
72, 56, 1.3034098364980067
72, 57, 0.969871792714452
72, 58, 0.7050223135780487
72, 59, 0.49908701303008557
72, 60, 0.3427005650997045
72, 61, 0.22710591884803907
72, 62, 0.14430404583739612
