# mHc, mA, xsec
70, 15, 21.138124991838946
70, 16, 19.972203487167082
70, 17, 18.838034062579144
70, 18, 17.733043124950147
70, 19, 16.656587704069544
70, 20, 15.609118421428468
70, 21, 14.59168519482627
70, 22, 13.605633219666716
70, 23, 12.652410421944056
70, 24, 11.733443331745418
70, 25, 10.85005659959555
70, 26, 10.003420548243
70, 27, 9.194518024369035
70, 28, 8.424124666759266
70, 29, 7.692798427019657
70, 30, 7.000876031618356
70, 31, 6.348474191901851
70, 32, 5.735495081660351
70, 33, 5.1616342853539825
70, 34, 4.626391316825444
70, 35, 4.129081609627686
70, 36, 3.6688499552479175
70, 37, 3.2446849446213424
70, 38, 2.8554339797194923
70, 39, 2.4998191081578756
70, 40, 2.1764527449453746
70, 41, 1.8838538179532465
70, 42, 1.620463751506515
70, 43, 1.384662318831236
70, 44, 1.1747831888558373
70, 45, 0.9891291064627535
70, 46, 0.82598653817592
70, 47, 0.6836397861076592
70, 48, 0.5603844245370188
70, 49, 0.45454001111076986
70, 50, 0.36446205164106177
70, 51, 0.2885531144778389
70, 52, 0.22527307401367105
70, 53, 0.17314844624287615
70, 54, 0.13078075250440904
70, 55, 0.09685389702252678
70, 56, 0.07014050538318686
70, 57, 0.04950718901962925
70, 58, 0.033918690586052486
70, 59, 0.02244086651635307
70, 60, 0.014242453560657944
70, 61, 0.008595562650715345
70, 62, 0.004874834353129912
70, 63, 0.0025551841541071995
70, 64, 0.0012080551711114123
70, 65, 0.0004960870050684329
71, 15, 22.453234569276223
71, 16, 21.23759739796345
71, 17, 20.054880397800844
71, 18, 18.902173451505675
71, 19, 17.77862794613867
71, 20, 16.6845740749911
71, 21, 15.620998384728678
71, 22, 14.589222670060726
71, 23, 13.590700374889037
71, 24, 12.626884468127876
71, 25, 11.699141652750283
71, 26, 10.808695794123063
71, 27, 9.95659184313863
71, 28, 9.143673527585149
71, 29, 8.370570915688615
71, 30, 7.637695068759894
71, 31, 6.9452379715484645
71, 32, 6.293176638474871
71, 33, 5.681279942000402
71, 34, 5.109118084902723
71, 35, 4.576073768481064
71, 36, 4.081354777122491
71, 37, 3.624007759828885
71, 38, 3.2029326214078635
71, 39, 2.8168977137239524
71, 40, 2.4645552701079505
71, 41, 2.1444570525327893
71, 42, 1.8550700677286192
71, 43, 1.594792163670177
71, 44, 1.3619674371824213
71, 45, 1.154901268577995
71, 46, 0.9718749644413232
71, 47, 0.811159847677179
71, 48, 0.6710308057695817
71, 49, 0.5497790917137949
71, 50, 0.44572450788145546
71, 51, 0.35722673424342594
71, 52, 0.2826958751090325
71, 53, 0.22060213756856858
71, 54, 0.1694845989554422
71, 55, 0.12795904839335112
71, 56, 0.09472485728100623
71, 57, 0.06857083700224959
71, 58, 0.04838005842277157
71, 59, 0.03313358852123198
71, 60, 0.021913103038172278
71, 61, 0.013902323346172847
71, 62, 0.008387229497263183
71, 63, 0.0047549825994725224
71, 64, 0.002491490419415697
71, 65, 0.0011775374349373745
71, 66, 0.00048339218985545316
72, 15, 23.821599046555928
72, 16, 22.554760516948253
72, 17, 21.322140886275328
72, 18, 20.12046514868924
72, 19, 18.94865709641362
72, 20, 17.806908156059613
72, 21, 16.69612634443748
72, 22, 15.61759737176072
72, 23, 14.572769004116058
72, 24, 13.563111240524742
72, 25, 12.590024659805104
72, 26, 11.654779704254675
72, 27, 10.758477511474696
72, 28, 9.902024936333241
72, 29, 9.08612008131479
72, 30, 8.311245145406986
72, 31, 7.577665021739827
72, 32, 6.885429811655994
72, 33, 6.234380649723278
72, 34, 5.62415809863452
72, 35, 5.054212371238663
72, 36, 4.523815095055218
72, 37, 4.032072312161864
72, 38, 3.5779382180106767
72, 39, 3.1602298997501745
72, 40, 2.77764205448699
72, 41, 2.428762455545961
72, 42, 2.112087163183347
72, 43, 1.826035917927766
72, 44, 1.5689673404032038
72, 45, 1.3391938194172799
72, 46, 1.1349960685351588
72, 47, 0.9546372228024131
72, 48, 0.7963764012535736
72, 49, 0.6584816255102868
72, 50, 0.5392421206711999
72, 51, 0.436979865380419
72, 52, 0.3500603753957737
72, 53, 0.27690267862261475
72, 54, 0.21598844373001025
72, 55, 0.16587021959917506
72, 56, 0.12517876977702258
72, 57, 0.09262945302582427
72, 58, 0.06702763193536772
72, 59, 0.04727306672972143
72, 60, 0.03236326871121368
72, 61, 0.021395760071754852
72, 62, 0.013569206558826184
72, 63, 0.008183366536695784
72, 64, 0.004637798611692981
72, 65, 0.002429263423741403
72, 66, 0.0011477449931904871
72, 67, 0.0004710080938516106
73, 15, 25.244231676533254
73, 16, 23.92460721105038
73, 17, 22.640650416157413
73, 18, 21.38869056478109
73, 19, 20.167399169995704
73, 20, 18.97680881215589
73, 21, 17.81773213347203
73, 22, 16.691404353042476
73, 23, 15.599255391428699
73, 24, 14.542761490606718
73, 25, 13.523348026881653
73, 26, 12.542324194858653
73, 27, 11.600840554240527
73, 28, 10.699861409312334
73, 29, 9.840148169271512
73, 30, 9.022250517071113
73, 31, 8.246503079565649
73, 32, 7.51302688981624
73, 33, 6.8217339582875836
73, 34, 6.1723343497543794
73, 35, 5.564345640951061
73, 36, 4.997103746745426
73, 37, 4.469775081799897
73, 38, 3.9813697095957576
73, 39, 3.5307553713758355
73, 40, 3.1166717415955207
73, 41, 2.737745377014346
73, 42, 2.3925046088076796
73, 43, 2.079394629901449
73, 44, 1.7967924210362025
73, 45, 1.5430214912473321
73, 46, 1.316366322173807
73, 47, 1.115086410300433
73, 48, 0.9374298371333217
73, 49, 0.7816462476603467
73, 50, 0.6459992632301741
73, 51, 0.5287781908889517
73, 52, 0.4283090162731925
73, 53, 0.34296463451612974
73, 54, 0.27117429166313434
73, 55, 0.21143216700010553
73, 56, 0.16230512147115145
