# mHc, mA, xsec
70, 15, 9.360242234165737
70, 16, 8.836898599803986
70, 17, 8.326920932962814
70, 18, 7.829937787748644
70, 19, 7.346119877904752
70, 20, 6.875931546771423
70, 21, 6.41998046193797
70, 22, 5.9789241002002615
70, 23, 5.553410550734389
70, 24, 5.1440408622728695
70, 25, 4.751345233043784
70, 26, 4.375768404616378
70, 27, 4.017661395561768
70, 28, 3.6772773644850885
70, 29, 3.354770791757766
70, 30, 3.0501986243302985
70, 31, 2.763523037719779
70, 32, 2.4946155537733308
70, 33, 2.243261732593123
70, 34, 2.0091667280352556
70, 35, 1.7919612510401972
70, 36, 1.5912077641515068
70, 37, 1.4064070431839455
70, 38, 1.2370048107485623
70, 39, 1.0823984566291993
70, 40, 0.9419437665842872
70, 41, 0.8149616190205544
70, 42, 0.7007445976981019
70, 43, 0.5985634642657375
70, 44, 0.5076734950029085
70, 45, 0.4273206132353986
70, 46, 0.3567472942004045
70, 47, 0.29519824697645125
70, 48, 0.2419258073584525
70, 49, 0.19619506023874475
70, 50, 0.15728862549985415
70, 51, 0.12451114660113223
70, 52, 0.09719341202411597
70, 53, 0.07469612317670526
70, 54, 0.056413276921067165
70, 55, 0.04177515386822729
70, 56, 0.030250885955787503
70, 57, 0.02135059156694822
70, 58, 0.014627052210684976
70, 59, 0.009676907706709186
70, 60, 0.0061413486062547335
70, 61, 0.003706274140865722
70, 62, 0.0021018870632264126
70, 63, 0.001101690778994327
70, 64, 0.0005208512943562897
70, 65, 0.00021388266407851425
71, 15, 9.958332480795418
71, 16, 9.411000065499078
71, 17, 8.877583647070283
71, 18, 8.35760687967102
71, 19, 7.851176926898358
71, 20, 7.358721675323055
71, 21, 6.880830772503288
71, 22, 6.418156454285218
71, 23, 5.971350839126267
71, 24, 5.541025560620762
71, 25, 5.127726306897089
71, 26, 4.7319168573812265
71, 27, 4.3539696714472695
71, 28, 3.9941611838134063
71, 29, 3.6526701538576845
71, 30, 3.3295783320419092
71, 31, 3.0248728064030446
71, 32, 2.738449566456268
71, 33, 2.4701179637358326
71, 34, 2.219605926443901
71, 35, 1.9865655662103778
71, 36, 1.7705791658018932
71, 37, 1.571165496914081
71, 38, 1.387786235292273
71, 39, 1.2198524895760592
71, 40, 1.0667313781043946
71, 41, 0.9277525694474081
71, 42, 0.8022147852994044
71, 43, 0.6893921705014244
71, 44, 0.5885405466649596
71, 45, 0.49890348076989416
71, 46, 0.4197181738608421
71, 47, 0.3502211001554605
71, 48, 0.289653424266532
71, 49, 0.23726612572430966
71, 50, 0.1923248574000901
71, 51, 0.15411448424711
71, 52, 0.12194330123680223
71, 53, 0.0951469192416
71, 54, 0.07309178800145362
71, 55, 0.055178354816625454
71, 56, 0.04084383213047346
71, 57, 0.02956456455638815
71, 58, 0.02085797223916487
71, 59, 0.014284052527780816
71, 60, 0.009446419421341619
71, 61, 0.0059928552570515095
71, 62, 0.0036153494771600206
71, 63, 0.002049594780611704
71, 64, 0.0010739085360361924
71, 65, 0.0005075434665693301
71, 66, 0.00020834824918682468
72, 15, 10.583190067909921
72, 16, 10.010928948919435
72, 17, 9.453203486034779
72, 18, 8.909420956551694
72, 19, 8.379615590147235
72, 20, 7.864171101397063
72, 21, 7.363652449752634
72, 22, 6.878700996118802
72, 23, 6.4099678718503315
72, 24, 5.958071011537442
72, 25, 5.5235677345297205
72, 26, 5.106937461746462
72, 27, 4.708571321349057
72, 28, 4.328766341053773
72, 29, 3.967723461832351
72, 30, 3.625547356014033
72, 31, 3.3022484067099165
72, 32, 2.9977458779224078
72, 33, 2.7118719485375604
72, 34, 2.4443765520598184
72, 35, 2.194932744781124
72, 36, 1.9631424297663076
72, 37, 1.7485423268807734
72, 38, 1.5506102797963937
72, 39, 1.3687715308072146
72, 40, 1.2024051281262889
72, 41, 1.0508503262134066
72, 42, 0.9134129406736046
72, 43, 0.7893716206623983
72, 44, 0.6779840079383194
72, 45, 0.5784927400398533
72, 46, 0.4901312749975978
72, 47, 0.41212952302035794
72, 48, 0.34371923344386046
72, 49, 0.284139138460037
72, 50, 0.23263984499819446
72, 51, 0.18848841494013457
72, 52, 0.15097265964157444
72, 53, 0.11940512200115602
72, 54, 0.09312671436695634
72, 55, 0.07151002065037497
72, 56, 0.05396223079671806
72, 57, 0.03992770776195803
72, 58, 0.028890157307099745
72, 59, 0.020374392290911952
72, 60, 0.01394767063708195
72, 61, 0.009220585785725365
72, 62, 0.0058474885671441715
72, 63, 0.003526414251625022
72, 64, 0.00199848795820365
72, 65, 0.0010467771686070296
72, 66, 0.0004945570996515962
72, 67, 0.00020295139732711556
73, 15, 11.235686003634841
73, 16, 10.637479719777014
73, 17, 10.054509511425982
73, 18, 9.486053073810304
73, 19, 8.932061197787444
73, 20, 8.392864540431214
73, 21, 7.868995915824379
73, 22, 7.361079308261965
73, 23, 6.8697592446797255
73, 24, 6.395654977762288
73, 25, 5.939331213669174
73, 26, 5.501279191618312
73, 27, 5.081905275158587
73, 28, 4.6815243584647055
73, 29, 4.300356859726285
73, 30, 3.9385283306436825
73, 31, 3.5960706464467007
73, 32, 3.2729248134212163
73, 33, 2.968944591580684
73, 34, 2.683901017606187
73, 35, 2.4174874200801826
73, 36, 2.16932483718188
73, 37, 1.9389678067364398
73, 38, 1.7259103524786124
73, 39, 1.5295920867315127
73, 40, 1.3494044313003752
73, 41, 1.1846968482507143
73, 42, 1.0347830587468023
73, 43, 0.8989471859951471
73, 44, 0.7764498208384158
73, 45, 0.6665339416993864
73, 46, 0.5684306799612149
73, 47, 0.48136489712398317
73, 48, 0.4045605699475989
73, 49, 0.3372459220734676
73, 50, 0.27865831659386314
73, 51, 0.22804889599355108
73, 52, 0.18468691293583603
73, 53, 0.14786379613914147
73, 54, 0.11689687976398179
73, 55, 0.09113282568600789
73, 56, 0.06995070051130832
73, 57, 0.052764708953456856
73, 58, 0.03902655817548156
73, 59, 0.02822744694459818
73, 60, 0.01989965952320203
73, 61, 0.01361774820557469
73, 62, 0.00899928473380066
73, 63, 0.005705160134236734
73, 64, 0.003439408547985896
73, 65, 0.001948528930893227
73, 66, 0.001020275019976378
73, 67, 0.0004818810560796867
73, 68, 0.0001976871686112429
74, 15, 11.916756812362177
74, 16, 11.291499380472763
74, 17, 10.682272179645889
74, 18, 10.088208504702147
74, 19, 9.509163537440543
74, 20, 8.945404721812395
74, 21, 8.397424086311517
74, 22, 7.865820889537101
74, 23, 7.3512265430384875
74, 24, 6.854256073133321
74, 25, 6.375476521783258
74, 26, 5.915386680927391
74, 27, 5.47440439284026
74, 28, 5.052858950175636
74, 29, 4.650987572769343
74, 30, 4.268934037350753
74, 31, 3.9067496339118586
74, 32, 3.5643953190296735
74, 33, 3.241745001221905
74, 34, 2.9385896424020417
74, 35, 2.654641938268232
74, 36, 2.3895414525908816
74, 37, 2.1428601261641345
74, 38, 1.9141080381597317
74, 39, 1.7027392152473866
74, 40, 1.50815773373987
74, 41, 1.3297237306485852
74, 42, 1.1667594798893128
74, 43, 1.0185554031241657
74, 44, 0.884376020947361
74, 45, 0.7634657804380643
74, 46, 0.6550547536186434
74, 47, 0.5583641587494618
74, 48, 0.47261170299363464
74, 49, 0.39701671172325775
74, 50, 0.33080501139298146
74, 51, 0.27321359308447263
74, 52, 0.22349499123458677
74, 53, 0.18092138776929156
74, 54, 0.14478843921417678
74, 55, 0.11441878406005791
74, 56, 0.08916524193624951
74, 57, 0.06841368856865992
74, 58, 0.05158558500780803
74, 59, 0.03814015923933019
74, 60, 0.027576219286746594
74, 61, 0.019433586338179962
74, 62, 0.01329413208418144
74, 63, 0.008782398665969231
74, 64, 0.005565785116149583
74, 65, 0.0033542750905317265
74, 66, 0.0018996818070745167
74, 67, 0.0009943814987501748
74, 68, 0.00046950476955344124
74, 69, 0.00019255088578061204
75, 15, 12.627419705204831
75, 16, 11.973899333469683
75, 17, 11.337313151373664
75, 18, 10.716632635197149
75, 19, 10.11160319225933
75, 20, 9.522417354051345
75, 21, 8.949516412254123
75, 22, 8.39346626579049
75, 23, 7.854877832875378
75, 24, 7.334355441448506
75, 25, 6.8324628157637175
75, 26, 6.3497013414164485
75, 27, 5.886495923790486
75, 28, 5.443186581877827
75, 29, 5.020023861204363
75, 30, 4.617167066402087
75, 31, 4.2346843302094435
75, 32, 3.872554543046216
75, 33, 3.530669956897955
75, 34, 3.2088400406822797
75, 35, 2.9067957441386563
75, 36, 2.6241943270519656
75, 37, 2.360624564900086
75, 38, 2.115612172203223
75, 39, 1.8886255384813428
75, 40, 1.6790814730599992
75, 41, 1.4863510920817857
75, 42, 1.3097657161902239
75, 43, 1.1486227289744386
75, 44, 1.0021914192209502
75, 45, 0.8697186934643332
75, 46, 0.7504346942747969
75, 47, 0.6435582564894945
75, 48, 0.5483022057151631
75, 49, 0.46387845328431637
75, 50, 0.3895028829938702
75, 51, 0.3243999999662169
75, 52, 0.2678073481065605
75, 53, 0.21897966555742365
75, 54, 0.17719274569841267
75, 55, 0.14174704952770634
75, 56, 0.11197098815894936
75, 57, 0.08722392185882527
75, 58, 0.06689882842592709
75, 59, 0.050424648752167664
75, 60, 0.03726828778225148
75, 61, 0.0269362636983576
75, 62, 0.018975990319336472
75, 63, 0.012976674218522081
75, 64, 0.008569814541488868
75, 65, 0.0054292822747714015
75, 66, 0.003270959208884272
75, 67, 0.0018519123762698571
75, 68, 0.0009690770255728098
75, 69, 0.00045741820921426187
75, 70, 0.00018753811474772869
76, 15, 13.368791013252203
76, 16, 12.685670410865367
76, 17, 12.020517079974972
76, 18, 11.372120286205961
76, 19, 10.740099050589961
76, 20, 10.1245571776117
76, 21, 9.525873527760227
76, 22, 8.944570707607014
76, 23, 8.38123053203331
76, 24, 7.836439068350252
76, 25, 7.310750288218936
76, 26, 6.804662404008792
76, 27, 6.3186024471263655
76, 28, 5.852916716913461
76, 29, 5.407865401280986
76, 30, 4.9836199167825805
76, 31, 4.580262494313594
76, 32, 4.197787420634328
76, 33, 3.8361033306319112
76, 34, 3.495036459117193
76, 35, 3.1743346624011157
76, 36, 2.8736717660706668
76, 37, 2.592652564405031
76, 38, 2.330817921535581
76, 39, 2.08765024719013
76, 40, 1.8625790128909596
76, 41, 1.6549864531221359
76, 42, 1.4642132617578065
76, 43, 1.2895643019142786
76, 44, 1.1303143095568797
76, 45, 0.9857135042722238
76, 46, 0.8549930855423044
76, 47, 0.7373706402576459
76, 48, 0.6320553682203441
76, 49, 0.5382531371959552
76, 50, 0.4551713495605846
76, 51, 0.3820235920680076
76, 52, 0.3180340557287487
76, 53, 0.26244172357037765
76, 54, 0.21450427945083278
76, 55, 0.1735017763265988
76, 56, 0.1387400071396541
76, 57, 0.10955359780180496
76, 58, 0.08530879487831636
76, 59, 0.06540595085879042
76, 60, 0.04928168574970206
76, 61, 0.0364107212699057
76, 62, 0.026307374147740762
76, 63, 0.018526693932103055
76, 64, 0.012665231410883255
76, 65, 0.008361423567257477
76, 66, 0.005295573752452204
76, 67, 0.0031894085796498857
76, 68, 0.0018051880219919672
76, 69, 0.0009443429642130251
76, 70, 0.000445611843486047
76, 71, 0.00018264465072889943
77, 15, 14.142109788364747
77, 16, 13.42790151092928
77, 17, 12.732846670209833
77, 18, 12.055527832861353
77, 19, 11.395417918086707
77, 20, 10.752515560444008
77, 21, 10.127123446578693
77, 22, 9.519709088347676
77, 23, 8.930815134283542
77, 24, 8.361000686291291
77, 25, 7.8108023713222625
77, 26, 7.280708646260341
77, 27, 6.771142936742817
77, 28, 6.282452804488992
77, 29, 5.814903629596742
77, 30, 5.368675214728607
77, 31, 4.943860544012964
77, 32, 4.5404665810583875
77, 33, 4.158415836416853
77, 34, 3.7975493819675448
77, 35, 3.4576302219699713
77, 36, 3.138347507255921
77, 37, 2.839320980880609
77, 38, 2.5601058737126716
77, 39, 2.300198145454855
77, 40, 2.0590396353315796
77, 41, 1.8360236731138406
77, 42, 1.6305004741452411
77, 43, 1.4417827481757244
77, 44, 1.2691512148408728
77, 45, 1.1118600985180225
77, 46, 0.9691425236690586
77, 47, 0.8402158185084683
77, 48, 0.7242866838049522
77, 49, 0.6205561911773851
77, 50, 0.5282246219083766
77, 51, 0.4464960865988294
77, 52, 0.37458296036052746
77, 53, 0.31171006947240903
77, 54, 0.2571186493464543
77, 55, 0.21007004596476336
77, 56, 0.16984916262731323
77, 57, 0.13576762513536514
77, 58, 0.1071666745284542
77, 59, 0.0834197669301261
77, 60, 0.0639348748125628
77, 61, 0.04815647766521125
77, 62, 0.0355672389114886
77, 63, 0.025689348115128137
77, 64, 0.01808552465922322
77, 65, 0.012359665428107717
77, 66, 0.008157121130729597
77, 67, 0.0051645848735402625
77, 68, 0.003109573239371414
77, 69, 0.0017594776402595368
77, 70, 0.0009201615743049228
77, 71, 0.0004340766193373243
77, 72, 0.00017786650224491414
78, 15, 14.948767613253336
78, 16, 14.201803140828641
78, 17, 13.475361170115818
78, 18, 12.76778794324065
78, 19, 12.078386265465504
78, 20, 11.40702989926535
78, 21, 10.753928846407012
78, 22, 10.11948164755021
78, 23, 9.504179819246389
78, 24, 8.908545301847772
78, 25, 8.333088510004002
78, 26, 7.7782804971136015
78, 27, 7.24453434339903
78, 28, 6.732193132928953
78, 29, 6.241522440607428
78, 30, 5.772705970123471
78, 31, 5.325843760324999
78, 32, 4.9009520926303
78, 33, 4.497964654982888
78, 34, 4.11673493247661
78, 35, 3.7570391785776684
78, 36, 3.418580149204295
78, 37, 3.1009912844102914
78, 38, 2.8038412269273696
78, 39, 2.5266387152549736
78, 40, 2.2688375563982195
78, 41, 2.0298418707923673
78, 42, 1.8090114406069782
78, 43, 1.605666999283614
78, 44, 1.4190956321389459
78, 45, 1.2485561266717329
78, 46, 1.093284240044598
78, 47, 0.9524979101642923
78, 48, 0.825402340009046
78, 49, 0.7111949267634811
78, 50, 0.609070061548631
78, 51, 0.5182237230963487
78, 52, 0.43785789341737885
78, 53, 0.3671847527125606
78, 54, 0.30543065280236503
78, 55, 0.2518398581168173
78, 56, 0.20567803562548242
78, 57, 0.16623549423026043
78, 58, 0.1328301527223037
78, 59, 0.10481024238718219
78, 60, 0.0815567227684555
78, 61, 0.06248540916682704
78, 62, 0.04704880507217153
78, 63, 0.03473762241395635
78, 64, 0.02508198732889771
78, 65, 0.017652314912083415
78, 66, 0.012059842653836216
78, 67, 0.007956806498846891
78, 68, 0.005036244021749228
78, 69, 0.0030314053954382117
78, 70, 0.001714751526797508
78, 71, 0.0008965159662773797
78, 72, 0.00042280392355212553
78, 73, 0.000173199879846663
79, 15, 15.790346977810827
79, 16, 15.008737520614101
79, 17, 14.249240203228291
79, 18, 13.509928285736454
79, 19, 12.789905016942013
79, 20, 12.088895324252885
79, 21, 11.406996540564371
79, 22, 10.74452146132441
79, 23, 10.101896358619086
79, 24, 9.479593817113988
79, 25, 8.878087678657575
79, 26, 8.297822576300455
79, 27, 7.7391935640780325
79, 28, 7.202532444784525
79, 29, 6.688099129160293
79, 30, 6.196076251832246
79, 31, 5.726566471438324
79, 32, 5.279591617005761
79, 33, 4.8550933082903045
79, 34, 4.452934668802295
79, 35, 4.072902876327409
79, 36, 3.714712419671496
79, 37, 3.378008828988401
79, 38, 3.0623729318750317
79, 39, 2.767325234590835
79, 40, 2.492330883085661
79, 41, 2.236804383859762
79, 42, 2.0001148706107243
79, 43, 1.781591129371678
79, 44, 1.5805268299445607
79, 45, 1.3961857265444082
